Previous HEAD position was 9c08a482d1 Prefer ArrayList/ArrayDeque over LinkedList for multi-element holders
HEAD is now at d303c8a20f Store PathPattern instead of String in attributes
[ BUILD CHECKER ] CHECK BUILD FOR STEP 2
[ BUILD CHECKER ] 41aa421 commit already checked: SUCCESS
[ BUILD CHECKER ] 02403f6 commit already checked: SUCCESS
[ BUILD CHECKER ] 11881ff commit already checked: SUCCESS
[ BUILD CHECKER ] a18cfd7 commit already checked: SUCCESS
[ BUILD CHECKER ] 2fdb8c9 commit already checked: FAIL
[ BUILD CHECKER ] 9b2c840 commit already checked: FAIL
[ BUILD CHECKER ] 23c379d commit already checked: FAIL
[ BUILD CHECKER ] 36bbbab commit already checked: FAIL
[ BUILD CHECKER ] dd4468a commit already checked: FAIL
[ BUILD CHECKER ] 7f1a8d7 commit already checked: FAIL
[ BUILD CHECKER ] 47d8fe8 commit already checked: FAIL
[ BUILD CHECKER ] fac2e35 commit already checked: FAIL
[ BUILD CHECKER ] 20c34cb commit already checked: FAIL
[ BUILD CHECKER ] 8e5f243 commit already checked: FAIL
[ BUILD CHECKER ] a9c9ba6 commit already checked: FAIL
[ BUILD CHECKER ] 6372c0f commit already checked: FAIL
[ BUILD CHECKER ] 7500b14 commit already checked: FAIL
[ BUILD CHECKER ] 430250c commit already checked: FAIL
[ BUILD CHECKER ] 5f51e86 commit already checked: FAIL
[ BUILD CHECKER ] 1b09718 commit already checked: FAIL
[ BUILD CHECKER ] 1603c4a commit already checked: FAIL
[ BUILD CHECKER ] 82194f4 commit already checked: FAIL
[ BUILD CHECKER ] 0def164 commit already checked: FAIL
[ BUILD CHECKER ] b09fad1 commit already checked: FAIL
[ BUILD CHECKER ] f8f8d28 commit already checked: FAIL
[ BUILD CHECKER ] bccff73 commit already checked: FAIL
[ BUILD CHECKER ] f58854f commit already checked: FAIL
[ BUILD CHECKER ] 13873da commit already checked: FAIL
[ BUILD CHECKER ] cfbacfd commit already checked: FAIL
[ BUILD CHECKER ] 5051850 commit already checked: FAIL
[ BUILD CHECKER ] 3c65c17 commit already checked: FAIL
[ BUILD CHECKER ] c57e1af commit already checked: FAIL
[ BUILD CHECKER ] 91122ec commit already checked: FAIL
[ BUILD CHECKER ] 20de500 commit already checked: FAIL
[ BUILD CHECKER ] 0c62d6b commit already checked: FAIL
[ BUILD CHECKER ] 2734f01 commit already checked: FAIL
[ BUILD CHECKER ] bb5d99a commit already checked: FAIL
[ BUILD CHECKER ] 390bb87 commit already checked: FAIL
[ BUILD CHECKER ] 9a43d2e commit already checked: FAIL
[ BUILD CHECKER ] a410d90 commit already checked: FAIL
[ BUILD CHECKER ] 07653bf commit already checked: FAIL
[ BUILD CHECKER ] 93b7a48 commit already checked: FAIL
[ BUILD CHECKER ] 28cd697 commit already checked: FAIL
[ BUILD CHECKER ] 51c7ceb commit already checked: FAIL
[ BUILD CHECKER ] 252f52a commit already checked: FAIL
[ BUILD CHECKER ] 867b3d2 commit already checked: FAIL
[ BUILD CHECKER ] 09920d9 commit already checked: FAIL
[ BUILD CHECKER ] c4df335 commit already checked: FAIL
[ BUILD CHECKER ] 478d725 commit already checked: FAIL
[ BUILD CHECKER ] 52d124d commit already checked: FAIL
[ BUILD CHECKER ] 0b60447 commit already checked: FAIL
[ BUILD CHECKER ] d0bbbf4 commit already checked: FAIL
[ BUILD CHECKER ] 1f5d0fa commit already checked: FAIL
[ BUILD CHECKER ] 999c169 commit already checked: FAIL
[ BUILD CHECKER ] b1e28a5 commit already checked: FAIL
[ BUILD CHECKER ] 9498da5 commit already checked: FAIL
[ BUILD CHECKER ] 66d7301 commit already checked: FAIL
[ BUILD CHECKER ] 9c08a48 commit already checked: FAIL
[ BUILD CHECKER ] 833aee9 commit gona be re-checked
Previous HEAD position was d303c8a20f Store PathPattern instead of String in attributes
HEAD is now at 833aee9b2d Add SimpLogging and use o.s.messaging.simp classes
[ BUILD CHECKER ] 833aee9 commit build fail
[ BUILD CHECKER ] 4d6f2df commit gona be re-checked
Previous HEAD position was 833aee9b2d Add SimpLogging and use o.s.messaging.simp classes
HEAD is now at 4d6f2df3cb Add LogUtils and HttpLogging
[ BUILD CHECKER ] 4d6f2df commit build fail
[ BUILD CHECKER ] 23d4862 commit gona be re-checked
Previous HEAD position was 4d6f2df3cb Add LogUtils and HttpLogging
HEAD is now at 23d4862017 Find annotations on implemented generic interface methods as well
[ BUILD CHECKER ] 23d4862 commit build fail
[ BUILD CHECKER ] c77dbbb commit gona be re-checked
Previous HEAD position was 23d4862017 Find annotations on implemented generic interface methods as well
HEAD is now at c77dbbb1e6 Specific exception for missing request header, cookie, matrix variable
[ BUILD CHECKER ] c77dbbb commit build fail
[ BUILD CHECKER ] e8034f2 commit gona be re-checked
Previous HEAD position was c77dbbb1e6 Specific exception for missing request header, cookie, matrix variable
HEAD is now at e8034f2f96 Adapt DefaultParameterNameDiscoverer to Graal constraints
[ BUILD CHECKER ] e8034f2 commit build fail
[ BUILD CHECKER ] 790d515 commit gona be re-checked
Previous HEAD position was e8034f2f96 Adapt DefaultParameterNameDiscoverer to Graal constraints
HEAD is now at 790d515f8c HandlerMethod exposes interface parameter annotations as well
[ BUILD CHECKER ] 790d515 commit build fail
[ BUILD CHECKER ] 28f7b26 commit gona be re-checked
Previous HEAD position was 790d515f8c HandlerMethod exposes interface parameter annotations as well
HEAD is now at 28f7b26294 Null-returning instance supplier resolves to NullBean
[ BUILD CHECKER ] 28f7b26 commit build fail
[ BUILD CHECKER ] f855311 commit gona be re-checked
Previous HEAD position was 28f7b26294 Null-returning instance supplier resolves to NullBean
HEAD is now at f8553117d0 Polishing
[ BUILD CHECKER ] f855311 commit build fail
[ BUILD CHECKER ] a87764f commit gona be re-checked
Previous HEAD position was f8553117d0 Polishing
HEAD is now at a87764f1fd Add support for Jetty Reactive Streams HTTP client
[ BUILD CHECKER ] a87764f commit build fail
[ BUILD CHECKER ] 3c9049d commit gona be re-checked
Previous HEAD position was a87764f1fd Add support for Jetty Reactive Streams HTTP client
HEAD is now at 3c9049d530 Leverage Jetty BOM
[ BUILD CHECKER ] 3c9049d commit build fail
[ BUILD CHECKER ] a7f97a1 commit gona be re-checked
Previous HEAD position was 3c9049d530 Leverage Jetty BOM
HEAD is now at a7f97a1669 Avoid null signals when resolving handler arguments
[ BUILD CHECKER ] a7f97a1 commit build fail
[ BUILD CHECKER ] 5fcfe0f commit gona be re-checked
Previous HEAD position was a7f97a1669 Avoid null signals when resolving handler arguments
HEAD is now at 5fcfe0fa8e Polishing
[ BUILD CHECKER ] 5fcfe0f commit build fail
[ BUILD CHECKER ] cab35aa commit gona be re-checked
Previous HEAD position was 5fcfe0fa8e Polishing
HEAD is now at cab35aa788 StringUtils.parseLocaleString detects variant without country
[ BUILD CHECKER ] cab35aa commit build fail
[ BUILD CHECKER ] d8ee1f5 commit gona be re-checked
Previous HEAD position was cab35aa788 StringUtils.parseLocaleString detects variant without country
HEAD is now at d8ee1f5c83 Merge pull request #1887 from crewmanmud:patch-2
[ BUILD CHECKER ] d8ee1f5 commit build fail
[ BUILD CHECKER ] d8878e4 commit gona be re-checked
Previous HEAD position was d8ee1f5c83 Merge pull request #1887 from crewmanmud:patch-2
HEAD is now at d8878e4513 Correct method signature in code example
[ BUILD CHECKER ] d8878e4 commit build fail
[ BUILD CHECKER ] 6c4289e commit gona be re-checked
Previous HEAD position was d8878e4513 Correct method signature in code example
HEAD is now at 6c4289e238 Polish
[ BUILD CHECKER ] 6c4289e commit build fail
[ BUILD CHECKER ] 0bd7a36 commit gona be re-checked
Previous HEAD position was 6c4289e238 Polish
HEAD is now at 0bd7a3646c Update URI Encoding section
[ BUILD CHECKER ] 0bd7a36 commit build fail
[ BUILD CHECKER ] b3d6283 commit gona be re-checked
Previous HEAD position was 0bd7a3646c Update URI Encoding section
HEAD is now at b3d6283d7d CookieAssertionTests expects language tag compliance by default
[ BUILD CHECKER ] b3d6283 commit build fail
[ BUILD CHECKER ] ef9027e commit gona be re-checked
Previous HEAD position was b3d6283d7d CookieAssertionTests expects language tag compliance by default
HEAD is now at ef9027e1c1 Polishing
[ BUILD CHECKER ] ef9027e commit build fail
[ BUILD CHECKER ] b8d2a16 commit gona be re-checked
Previous HEAD position was ef9027e1c1 Polishing
HEAD is now at b8d2a16c31 UrlBasedViewResolver exposes redirect/forward prefix as bean name
[ BUILD CHECKER ] b8d2a16 commit build fail
[ BUILD CHECKER ] 88e4006 commit gona be re-checked
Previous HEAD position was b8d2a16c31 UrlBasedViewResolver exposes redirect/forward prefix as bean name
HEAD is now at 88e4006790 CookieLocaleResolver is RFC6265 and language tag compliant by default
[ BUILD CHECKER ] 88e4006 commit build fail
[ BUILD CHECKER ] 955665b commit gona be re-checked
Previous HEAD position was 88e4006790 CookieLocaleResolver is RFC6265 and language tag compliant by default
HEAD is now at 955665b419 Consistent processing of binding/validation failures for data classes
[ BUILD CHECKER ] 955665b commit build fail
[ BUILD CHECKER ] d8a2927 commit gona be re-checked
Previous HEAD position was 955665b419 Consistent processing of binding/validation failures for data classes
HEAD is now at d8a2927dd3 Update URI links section after encoding changes
[ BUILD CHECKER ] d8a2927 commit build fail
[ BUILD CHECKER ] a41a1ed commit gona be re-checked
Previous HEAD position was d8a2927dd3 Update URI links section after encoding changes
HEAD is now at a41a1edd93 Switch to TEMPLATE_AND_VALUES as the default mode
[ BUILD CHECKER ] a41a1ed commit build fail
[ BUILD CHECKER ] 2a0eac4 commit gona be re-checked
Previous HEAD position was a41a1edd93 Switch to TEMPLATE_AND_VALUES as the default mode
HEAD is now at 2a0eac47f9 Add TEMPLATE_AND_VALUES mode to DefaultUriBuilderFactory
[ BUILD CHECKER ] 2a0eac4 commit build fail
[ BUILD CHECKER ] 75e4510 commit gona be re-checked
Previous HEAD position was 2a0eac47f9 Add TEMPLATE_AND_VALUES mode to DefaultUriBuilderFactory
HEAD is now at 75e45103b5 Polish DefaultUriBuilderFactory
[ BUILD CHECKER ] 75e4510 commit build fail
[ BUILD CHECKER ] b915e42 commit gona be re-checked
Previous HEAD position was 75e45103b5 Polish DefaultUriBuilderFactory
HEAD is now at b915e42c38 Resolve target type for GenericHttpMessageConverter.canWrite/write
[ BUILD CHECKER ] b915e42 commit build fail
[ BUILD CHECKER ] cacd14c commit gona be re-checked
Previous HEAD position was b915e42c38 Resolve target type for GenericHttpMessageConverter.canWrite/write
HEAD is now at cacd14c805 Never return null from AnnotationMetadata.getMetaAnnotationTypes
[ BUILD CHECKER ] cacd14c commit build fail
[ BUILD CHECKER ] 5fb4982 commit gona be re-checked
Previous HEAD position was cacd14c805 Never return null from AnnotationMetadata.getMetaAnnotationTypes
HEAD is now at 5fb4982026 Support for encode() in UriComponentsBuilder
[ BUILD CHECKER ] 5fb4982 commit build fail
[ BUILD CHECKER ] fe2eeb4 commit gona be re-checked
Previous HEAD position was 5fb4982026 Support for encode() in UriComponentsBuilder
HEAD is now at fe2eeb43f1 Upgrade to Groovy 2.5.1
[ BUILD CHECKER ] fe2eeb4 commit build fail
[ BUILD CHECKER ] 77d72f1 commit gona be re-checked
Previous HEAD position was fe2eeb43f1 Upgrade to Groovy 2.5.1
HEAD is now at 77d72f1e01 Injected Map/Collection does not include null bean entries
[ BUILD CHECKER ] 77d72f1 commit build fail
[ BUILD CHECKER ] faef363 commit gona be re-checked
Previous HEAD position was 77d72f1e01 Injected Map/Collection does not include null bean entries
HEAD is now at faef363e85 Evaluate @Cacheable(condition) once per method invocation only
[ BUILD CHECKER ] faef363 commit build fail
[ BUILD CHECKER ] 93d9121 commit gona be re-checked
Previous HEAD position was faef363e85 Evaluate @Cacheable(condition) once per method invocation only
HEAD is now at 93d91219fd Support for "cacheRegionFactory" injection with Hibernate 5
[ BUILD CHECKER ] 93d9121 commit build fail
[ BUILD CHECKER ] 333ec74 commit gona be re-checked
Previous HEAD position was 93d91219fd Support for "cacheRegionFactory" injection with Hibernate 5
HEAD is now at 333ec7400e Fix typo
[ BUILD CHECKER ] 333ec74 commit build fail
[ BUILD CHECKER ] f6fdffd commit gona be re-checked
Previous HEAD position was 333ec7400e Fix typo
HEAD is now at f6fdffd663 Lazily retrieve delegate beans in AsyncConfigurer and CachingConfigurer
[ BUILD CHECKER ] f6fdffd commit build fail
[ BUILD CHECKER ] 680afa7 commit gona be re-checked
Previous HEAD position was f6fdffd663 Lazily retrieve delegate beans in AsyncConfigurer and CachingConfigurer
HEAD is now at 680afa75d8 ListableBeanFactory.getBeansOfType does not include null bean entries
[ BUILD CHECKER ] 680afa7 commit build fail
[ BUILD CHECKER ] 24a30ba commit gona be re-checked
Previous HEAD position was 680afa75d8 ListableBeanFactory.getBeansOfType does not include null bean entries
HEAD is now at 24a30baa2a Typos in InMemoryWebSessionStore
[ BUILD CHECKER ] 24a30ba commit build fail
[ BUILD CHECKER ] 43fbd63 commit gona be re-checked
Previous HEAD position was 24a30baa2a Typos in InMemoryWebSessionStore
HEAD is now at 43fbd63254 Add maxSessions, getSessions, removeExpiredSessions
[ BUILD CHECKER ] 43fbd63 commit build fail
[ BUILD CHECKER ] 75fa9c4 commit gona be re-checked
Previous HEAD position was 43fbd63254 Add maxSessions, getSessions, removeExpiredSessions
HEAD is now at 75fa9c4266 Fix checkstyle issues
[ BUILD CHECKER ] 75fa9c4 commit build fail
[ BUILD CHECKER ] 038af9a commit gona be re-checked
Previous HEAD position was 75fa9c4266 Fix checkstyle issues
HEAD is now at 038af9a303 Improve unknown status codes handling by WebClient
[ BUILD CHECKER ] 038af9a commit build fail
[ BUILD CHECKER ] f123d6c commit gona be re-checked
Previous HEAD position was 038af9a303 Improve unknown status codes handling by WebClient
HEAD is now at f123d6c3bc Upgrade to Netty 4.1.27 and Commons Pool 2.6
[ BUILD CHECKER ] f123d6c commit build fail
[ BUILD CHECKER ] 32b7522 commit gona be re-checked
Previous HEAD position was f123d6c3bc Upgrade to Netty 4.1.27 and Commons Pool 2.6
HEAD is now at 32b75221b3 Improve expired session check algorithm
[ BUILD CHECKER ] 32b7522 commit build fail
[ BUILD CHECKER ] e9ed45e commit gona be re-checked
Previous HEAD position was 32b75221b3 Improve expired session check algorithm
HEAD is now at e9ed45ee3b Fix code completion typo
[ BUILD CHECKER ] e9ed45e commit build fail
[ BUILD CHECKER ] 7b3a72f commit gona be re-checked
Previous HEAD position was e9ed45ee3b Fix code completion typo
HEAD is now at 7b3a72f483 Warn when SimpleAsyncTaskExecutor is used
[ BUILD CHECKER ] 7b3a72f commit build fail
[ BUILD CHECKER ] 1b1bc7f commit gona be re-checked
Previous HEAD position was 7b3a72f483 Warn when SimpleAsyncTaskExecutor is used
HEAD is now at 1b1bc7f5b5 Switch defaults and model for logging sensitive data
[ BUILD CHECKER ] 1b1bc7f commit build fail
[ BUILD CHECKER ] a40d25a commit gona be re-checked
Previous HEAD position was 1b1bc7f5b5 Switch defaults and model for logging sensitive data
HEAD is now at a40d25a760 Remove no-op classes in web-related Java config
[ BUILD CHECKER ] a40d25a commit build fail
[ BUILD CHECKER ] 3d6e38b commit gona be re-checked
Previous HEAD position was a40d25a760 Remove no-op classes in web-related Java config
HEAD is now at 3d6e38bb43 Conditional registration of task scheduler for SockJS
[ BUILD CHECKER ] 3d6e38b commit build fail
[ BUILD CHECKER ] 6aa6d91 commit gona be re-checked
Previous HEAD position was 3d6e38bb43 Conditional registration of task scheduler for SockJS
HEAD is now at 6aa6d91ea9 Remove deprecated constructors in WebSocket config
[ BUILD CHECKER ] 6aa6d91 commit build fail
[ BUILD CHECKER ] c2fbd9f commit gona be re-checked
Previous HEAD position was 6aa6d91ea9 Remove deprecated constructors in WebSocket config
HEAD is now at c2fbd9f321 Upgrade to Rome 1.11 and OpenPDF 1.1
[ BUILD CHECKER ] c2fbd9f commit build fail
[ BUILD CHECKER ] 2ede6f6 commit gona be re-checked
Previous HEAD position was c2fbd9f321 Upgrade to Rome 1.11 and OpenPDF 1.1
HEAD is now at 2ede6f65b4 Upgrade to Netty 4.1.26 and Undertow 2.0.10
[ BUILD CHECKER ] 2ede6f6 commit build fail
