id,commit,build,exec_time,comment,fix,lastFix
310,609aa43,FAIL,3,'mvn compile' and 'mvn package' now also work (by delegating to ant). 'mvn assembly:assembly' will now create a bin and a src distribution. Add maven-gpg-plugin and maven-repository-plugin.,{'lastFix': None},
311,e1bf505,FAIL,2,Add contents for the site. Additions to pom.xml. Some minor changes.,{'lastFix': None},
312,51bec12,FAIL,3,DateTimeZone.convertLocalToUTC [2903029] Now handles date after last ever DST change reported by Christoph Goldner,{'lastFix': None},
313,bc49e14,FAIL,2,Classloading CachedDateTimeZone could invalidate state [2935625] Reported by Michael Barker,{'lastFix': None},
314,7673aa4,FAIL,3,Make MillisProvider public so anyone can change the clock,{'lastFix': None},
315,a08b61d,FAIL,2,"Add MonthDay, from Chris Pheby",{'lastFix': None},
316,6c6ad87,FAIL,2,"Add MonthDay, from Chris Pheby",{'lastFix': None},
317,2b25b36,FAIL,3,Javadoc and tidy up,{'lastFix': None},
318,9e112e0,FAIL,3,Fix fromDateFields() where j.u.Date before 1970 reported by Jure Mercun,{'lastFix': None},
319,0a5a497,FAIL,2,"Cache result of hash code to enhance performance, issue reported by Jeffrey Green",{'lastFix': None},
320,3c026b7,FAIL,3,Add script that generates the gwt tests from the annotated core tests. Update gwt tests.,{'lastFix': None},
321,8fb9bae,FAIL,2,Annotate test classes that are branched off joda-time core for joda-time-gwt. The annotated test classes are used as a basis to generate the gwt test classes. Also change the default java.util.Locale and java.util.TimeZone to verify which test cases are actually depending on these defaults (these tests are marked in the code as well). In the generated gwt test classes Locale and TimeZone are not supported so these statements will be removed.,{'lastFix': None},
322,59a25b3,FAIL,3,branch off the tests of joda-time core (v1.6) for gwt,{'lastFix': None},
323,9d40c6d,FAIL,2,Post release v1.2,{'lastFix': None},
324,77c6c0f,FAIL,3,Prepare for v1.2,{'lastFix': None},
325,a7252d9,FAIL,2,Prepare for v1.2,{'lastFix': None},
326,b7bb4ca,FAIL,3,Prepare for v1.2,{'lastFix': None},
327,0e674e3,FAIL,2,Introduce option gwt.test.args. Default value in build.properties.,{'lastFix': None},
328,165e44a,FAIL,3,Added a README,{'lastFix': None},
329,77dde7d,FAIL,2,Initial version of the ported testset.,{'lastFix': None},
330,028e01c,FAIL,3,Initial version of src/main/gwt and src/main/gwt-emul,{'lastFix': None},
331,e861ef3,FAIL,2,Copy joda-time 1.6 src/java and scr/test to joda-time-gwt gwt-emul and test resp. (for easy diffing later on). Initial version of emulated jre code.,{'lastFix': None},
332,56d6f8a,FAIL,3,Create gwt project,{'lastFix': None},
333,e9032e7,FAIL,2,Convert to Maven 2,{'lastFix': None},
334,3a440aa,FAIL,3,Prepare for release 1.2,{'lastFix': None},
335,4c2dfc8,FAIL,2,Prepare for release 1.2,{'lastFix': None},
336,1811643,FAIL,3,Checkstyle,{'lastFix': None},
337,7f90642,FAIL,2,Convert to Maven 2,{'lastFix': None},
338,0375388,FAIL,2,Convert to Maven 2,{'lastFix': None},
339,463b467,FAIL,3,Convert to Maven 2,{'lastFix': None},
340,b68ad15,FAIL,2,Convert to Maven 2,{'lastFix': None},
341,04f80d1,FAIL,2,Convert to Maven 2,{'lastFix': None},
342,bc0fbec,FAIL,2,Convert to Maven 2,{'lastFix': None},
343,dfe917d,FAIL,3,Convert to Maven 2,{'lastFix': None},
344,1532301,FAIL,2,Add antlr to make tests pass,{'lastFix': None},
345,736bbfc,FAIL,3,Add Instant persistance by BIGINT and TIMESTAMP,{'lastFix': None},
346,effe126,FAIL,2,Convert to Maven 2,{'lastFix': None},
347,ad348b5,FAIL,3,Convert to Maven 2,{'lastFix': None},
348,0986a77,FAIL,2,Convert to Maven 2,{'lastFix': None},
349,25eb789,FAIL,3,Convert to Maven 2,{'lastFix': None},
350,6c01269,FAIL,2,Convert to Maven 2,{'lastFix': None},
351,c3ee85a,FAIL,3,Convert to Maven 2,{'lastFix': None},
352,26482d2,FAIL,2,Convert to Maven 2,{'lastFix': None},
353,1972531,FAIL,3,Convert to Maven 2,{'lastFix': None},
354,b74e684,FAIL,2,Convert to Maven 2,{'lastFix': None},
355,9b9eeb2,FAIL,3,Optimise deepCopy(),{'lastFix': None},
356,695bd1d,FAIL,2,Format classes to correct coding standards,{'lastFix': None},
357,9282fb0,FAIL,3,Fix whitespace and line endings,{'lastFix': None},
358,70d6a2e,FAIL,2,Add Instant persistance by BIGINT and TIMESTAMP,{'lastFix': None},
359,008a33f,FAIL,3,Add Joda-Money,{'lastFix': None},
360,ce94280,FAIL,2,Enhance javadoc,{'lastFix': None},
361,7921e43,FAIL,3,"Add DateTimeFormatter.parseLocalDate(), .parseLocalTime(), .parseLocalDateTime()",{'lastFix': None},
362,760c575,FAIL,2,Add DateTimeFormatter.withZoneUTC(),{'lastFix': None},
363,4b8f473,FAIL,3,Add DateTimeFormatter.withZoneUTC(),{'lastFix': None},
364,82ad80c,FAIL,2,Add OSGi information,{'lastFix': None},
365,c55447d,FAIL,3,Clarify release notes,{'lastFix': None},
366,5967d78,FAIL,2,Add since tags,{'lastFix': None},
367,a48f28b,FAIL,3,Add OSGi information,{'lastFix': None},
368,0327b45,FAIL,2,Update prior to v2.0,{'lastFix': None},
369,860261c,FAIL,3,Add Serializable [2819834],{'lastFix': None},
370,2fd05c3,FAIL,2,Add Joda-Money,{'lastFix': None},
371,ddd34b7,FAIL,3,"Add methods to Duration to get standard minutes, hours and days [2862884]",{'lastFix': None},
372,001829b,FAIL,2,Add YearMonth [1863090],{'lastFix': None},
373,f5dd6bf,FAIL,3,Add YearMonth [1863090],{'lastFix': None},
374,830e672,FAIL,2,Additional tests,{'lastFix': None},
375,dcaef09,FAIL,3,DateTime constructors without seconds/millis [1982629],{'lastFix': None},
376,d94f390,FAIL,2,Remove unecessary use of YearMonthDay,{'lastFix': None},
377,e071e5a,FAIL,3,Add LocalDateTime.toDateTime() [2465359] providing direct conversion to JDK Date handling DST and time zone data differences,{'lastFix': None},
378,bf0a598,FAIL,2,Add LocalDate.toDate() [2465359] providing direct conversion to JDK Date handling DST and time zone data differences,{'lastFix': None},
379,1cbee32,FAIL,3,Remove deprecations,{'lastFix': None},
380,e1b2033,FAIL,2,Move to Java 5 with foreach loop,{'lastFix': None},
381,3f1e047,FAIL,3,Move to Java 5 with generics,{'lastFix': None},
382,9bad997,FAIL,2,Allow 'Z' and 'ZZ' in format patterns to parse 'Z' as '+00:00' [2827359],{'lastFix': None},
383,d68e39c,FAIL,3,Fix possible concurrency hole in PeriodFormatBuilder.Separator [2820871],{'lastFix': None},
384,0ea95a7,FAIL,2,Use LocalDate.toDateTimeAtStartOfDay() [2461322] raised by muriloq,{'lastFix': None},
385,1cd1360,FAIL,3,Require Joda-Time 1.6,{'lastFix': None},
386,7cfbab6,FAIL,2,Clarify Javadoc [2862109] reported by hpwerner,{'lastFix': None},
387,2872e56,FAIL,3,Maven 2 files,{'lastFix': None},
388,8b49e71,FAIL,2,Fix website text [2865266] raised by Timothy Tucker,{'lastFix': None},
389,4c9edec,FAIL,2,"DateTimeZone data updated to version 2009m. Noticed bug in Asia/Amman, but this was from a previous update.",{'lastFix': None},
390,9fa4334,FAIL,2,DateTimeZone data updated to version 2009l.,{'lastFix': None},
391,6cd3a18,FAIL,2,Javadoc,{'lastFix': None},
392,921c1a9,FAIL,3,Add DataNucleus information,{'lastFix': None},
393,6cb6574,FAIL,2,DateTimeZone data updated to version 2009k.,{'lastFix': None},
394,dfbb62c,FAIL,3,Add to user guide suggested by Jens Zastrow,{'lastFix': None},
395,0332cbe,FAIL,2,DateTimeZone data updated to version 2009j.,{'lastFix': None},
396,8a31f55,FAIL,3,DateTimeZone data updated to version 2009i.,{'lastFix': None},
397,f4a42a8,FAIL,2,DateTimeZone data updated to version 2009h. (no actual rule changes),{'lastFix': None},
398,01510a7,FAIL,3,Fix method name typo - DateTimeFormatter.getChronolgy() [2783325],{'lastFix': None},
399,51ed402,FAIL,2,Better error messages for invalid time zone ids [2781835],{'lastFix': None},
400,8c295c3,FAIL,3,DateTimeZone data updated to version 2009g.,{'lastFix': None},
401,220901d,FAIL,2,DateTimeZone data updated to version 2009f.,{'lastFix': None},
402,bfdef1b,FAIL,3,Add privacy statement,{'lastFix': None},
403,5d9df52,FAIL,2,"Add PersistentInstant, from Martin Grove",{'lastFix': None},
404,62fd2aa,FAIL,3,Updated JDK version compatibility to be consistent with release notes.,{'lastFix': None},
405,d69f11c,FAIL,2,DateTimeZone data updated to version 2009e.,{'lastFix': None},
406,5aae9b2,FAIL,3,Support pluggable locale text and additional locales in JDK 6 [2690370] implemented by sschz,{'lastFix': None},
407,a3cc13c,FAIL,2,Fix DST cutover issues for LocalDate.toInterval() [2487417] Raised by Luc Claes,{'lastFix': None},
408,fa566d6,FAIL,2,Javadoc fix in Months [2721880],{'lastFix': None},
409,aa89866,FAIL,2,Fix so that builder works even when system time zone isn't UTC.,{'lastFix': None},
410,534d1a0,FAIL,3,DateTimeZone data updated to version 2009d.,{'lastFix': None},
411,6cf67f4,FAIL,3,DateTimeZone data updated to version 2009c.,{'lastFix': None},
412,5fb2eda,FAIL,2,Move version to 2.0,{'lastFix': None},
413,e1e7a3b,FAIL,3,Add millis() factory [2648777],{'lastFix': None},
414,411e724,FAIL,2,DateTimeZone data updated to version 2009a.,{'lastFix': None},
415,738f490,FAIL,3,Need to use WinSCP for releases now,{'lastFix': None},
416,f3313e4,FAIL,2,Prepare for v1.6,{'lastFix': None},
417,01b4521,FAIL,3,Update TODO version,{'lastFix': None},
418,3b5d9ed,FAIL,2,Added Duration.getStandardSeconds() and Duration.toStandardSeconds(),{'lastFix': None},
419,3303776,FAIL,3,Add since tag,{'lastFix': None},
420,ba5b23c,FAIL,2,Add DateTimeZone.isLocalDateTimeGap,{'lastFix': None},
421,c247b1e,FAIL,3,DateTimeZone data updated to version 2008i.,{'lastFix': None},
422,3367baf,FAIL,2,Change to maven 1.1,{'lastFix': None},
423,5de9d93,FAIL,3,Change to maven 1.1,{'lastFix': None},
424,df21ab4,FAIL,2,Method deepCopy() should just return the input value [2038742],{'lastFix': None},
425,7f60a9c,FAIL,3,Add I18N link,{'lastFix': None},
426,c51f521,FAIL,2,Fix javadoc and licence,{'lastFix': None},
427,1fdc1f4,FAIL,3,DateTimeZone data updated to version 2008h.,{'lastFix': None},
428,c111e99,FAIL,2,Prepare for v1.1,{'lastFix': None},
429,3ba02f6,FAIL,3,Add PersistentLocalDateTime,{'lastFix': None},
430,312ed1d,FAIL,2,Update the list of tasks,{'lastFix': None},
431,4f0fa2e,FAIL,3,Handle null intervals stored in database [2111763],{'lastFix': None},
432,64a991f,FAIL,2,DateTimeZone data updated to version 2008g.,{'lastFix': None},
433,1e60179,FAIL,2,DateTimeZone data updated to version 2008f.,{'lastFix': None},
434,2490507,FAIL,2,Added stable Chronology hash code implementations [2018795],{'lastFix': None},
435,07ab0b2,FAIL,3,Fix period formatting printZeroRarelyFirst() [2025928] from Sarah Brake,{'lastFix': None},
436,2022a57,FAIL,3,Add OSGi manifest information [1889787] adapted from Barend Garvelink,{'lastFix': None},
437,baac178,FAIL,2,Add OSGi manifest information [1889787] adapted from Barend Garvelink,{'lastFix': None},
438,08669f7,FAIL,3,DateTimeZone data updated to version 2008e.,{'lastFix': None},
439,d8fd2ce,FAIL,2,DateTimeZone data updated to version 2008d.,{'lastFix': None},
440,7eed68f,FAIL,3,"Fix user guide example, bug 1945908",{'lastFix': None},
441,fae8b5a,FAIL,3,DateTimeZone data updated to version 2008c.,{'lastFix': None},
442,c880847,FAIL,2,DateTimeZone data updated to version 2008b.,{'lastFix': None},
443,20bd245,FAIL,2,"Fix millisecond parsing, fix basic parsers too lenient",{'lastFix': None},
444,ad03b06,FAIL,2,Add since tags,{'lastFix': None},
445,d6dab6b,FAIL,2,Fix copyright dates,{'lastFix': None},
446,b89707e,FAIL,3,Add static factory methods to Duration [1909376],{'lastFix': None},
447,1b5988e,FAIL,2,DateTimeFormat.forFields(List) method can't handle immutable [1877843],{'lastFix': None},
448,97c6db8,FAIL,3,Prepare for v1.6,{'lastFix': None},
449,28676c0,FAIL,2,Release scripts,{'lastFix': None},
450,582ba2e,FAIL,3,Fixed offset time zones calculated incorrect periods - fix isPrecise(),{'lastFix': None},
451,826d38b,FAIL,2,Switch to make v1.6 the next release,{'lastFix': None},
452,daec367,FAIL,3,Release scripts,{'lastFix': None},
453,7283dc7,FAIL,2,Prepare for 1.0.2,{'lastFix': None},
454,7f691f7,FAIL,3,"Include .properties files in jar file, and prepare for 1.0.2",{'lastFix': None},
455,a003745,FAIL,2,Updated time zone table documentation.,{'lastFix': None},
456,62ea1bf,FAIL,3,"Fix Javadoc timezone definitions, from Simen Rokaas [Open discussion]",{'lastFix': None},
457,706ccf2,FAIL,2,Fix document title,{'lastFix': None},
458,a478fe8,FAIL,3,ZonedChronology fix to roundFloor/roundCeiling (regression from 1.4) [1887104] Bug affected DST cutover in Autumn for time fields (not date fields),{'lastFix': None},
459,6f1b59b,FAIL,2,Pre release 1.5.2,{'lastFix': None},
460,f7fa039,FAIL,2,Pre release 1.5.2,{'lastFix': None},
461,3e6eded,FAIL,2,Use correct Guatamala cutover date,{'lastFix': None},
462,98ab687,FAIL,3,Javadoc,{'lastFix': None},
463,90791a7,FAIL,2,Note time zone update.,{'lastFix': None},
464,0c7b06d,FAIL,3,Fix getOffsetFromLocal DST gap adjustment.,{'lastFix': None},
465,f2878d1,FAIL,2,DateTimeZone data updated to version 2007k.,{'lastFix': None},
466,990fcfc,FAIL,3,Improve Javadoc on Object constructors suggested by Gili Tzabari,{'lastFix': None},
467,1253e8c,FAIL,2,Javadoc inspired by mistake in Hours spotted by Phil Brock,{'lastFix': None},
468,c4efa9c,FAIL,3,Pre Release 1.5.1,{'lastFix': None},
469,e0dfeca,FAIL,2,DateTimeZone data updated to version 2007j.,{'lastFix': None},
470,ecfddfa,FAIL,3,"Add scope provided to maven project.xml, bug 1841568",{'lastFix': None},
471,857aaac,FAIL,2,Support parsing all upper-case and all lower-case text,{'lastFix': None},
472,88551bd,FAIL,3,Support parsing all upper-case and all lower-case text,{'lastFix': None},
473,d78a89d,FAIL,3,Update to use javax.* namespace on maven for dependencies,{'lastFix': None},
474,8ae44bb,FAIL,2,Pre Release 1.0.1,{'lastFix': None},
475,ce6ca2d,FAIL,2,Post release 1.5,{'lastFix': None},
476,e9009a1,FAIL,2,"Assorted minor fixes, from Bob Japenga",{'lastFix': None},
477,6613418,FAIL,2,"Change ""Users guide"" to ""User guide""",{'lastFix': None},
478,7b91026,FAIL,3,Post release 1.5,{'lastFix': None},
479,5f7236c,FAIL,2,Updated tz database to version 2007i.,{'lastFix': None},
480,b198acb,FAIL,3,Fix bundle to be a jar not a zip,{'lastFix': None},
481,1129b31,FAIL,2,"Prepare for v1.5, Switch to JDK1.4, Switch to Emma",{'lastFix': None},
482,29c52d1,FAIL,2,Abandon Maven 2,{'lastFix': None},
483,5ccd1de,FAIL,2,Add missing since tags for 1.5,{'lastFix': None},
484,ff5faa9,FAIL,2,Update release note compatibility from clirr,{'lastFix': None},
485,d3bf091,FAIL,2,Reword US DST FAQ for clarity,{'lastFix': None},
486,19ed2b0,FAIL,3,Abandon Maven 2,{'lastFix': None},
487,575254b,FAIL,8,Abandon Maven 2,{'lastFix': None},
488,2b1b575,FAIL,4,Abandon Maven 2,{'lastFix': None},
489,6f386bb,FAIL,3,Abandon Maven 2,{'lastFix': None},
490,1209751,FAIL,3,Enable compilation on JDK 1.3,{'lastFix': None},
491,526ee26,FAIL,3,Maven 2,{'lastFix': None},
492,605c721,FAIL,3,Sources now provided as a jar,{'lastFix': None},
493,08dac4f,FAIL,3,Maven 2,{'lastFix': None},
494,4a9a2cf,FAIL,2,Maven 2,{'lastFix': None},
495,44feb9f,FAIL,3,Maven 2,{'lastFix': None},
496,be7b3ae,FAIL,2,Maven 2,{'lastFix': None},
497,51dca08,FAIL,3,Prepare for v1.5,{'lastFix': None},
498,5e0b12a,FAIL,2,Add Islamic calendar to home page,{'lastFix': None},
499,08da459,FAIL,3,Prepare for v1.5,{'lastFix': None},
500,6e2619a,FAIL,2,Prepare for v1.5,{'lastFix': None},
501,906e96a,FAIL,3,Deprecate YearMonthDay and TimeOfDay,{'lastFix': None},
502,0ebf868,FAIL,2,Prepare for v1.5,{'lastFix': None},
503,119418f,FAIL,3,Add Partial.isMatch(ReadablePartial),{'lastFix': None},
504,a201e39,FAIL,2,Fix test so it isn't influenced by DST cutover,{'lastFix': None},
505,69b17f7,FAIL,3,"Fix DateTime parsing of text containing non-letters, also make less greedy [1788282]",{'lastFix': None},
506,25443d7,FAIL,2,Update tasks as Islamic chronology has been written,{'lastFix': None},
507,b35d679,FAIL,3,DateTimeZone data updated to version 2007h,{'lastFix': None},
508,87557cd,FAIL,2,Switch meta-inf to META-INF,{'lastFix': None},
509,63f7732,FAIL,3,Prepare for v1.0,{'lastFix': None},
510,a99e483,FAIL,2,Document period and duration persistence,{'lastFix': None},
511,b58f412,FAIL,3,Store period and duration using ISO8601 string,{'lastFix': None},
512,bb9aea5,FAIL,2,Updated to TZ version 2007g.,{'lastFix': None},
513,26dc14b,FAIL,3,Eliminate redundant checks.,{'lastFix': None},
514,a5edf79,FAIL,2,Guard against locale changing concurrently.,{'lastFix': None},
515,bffc316,FAIL,3,Fixed defect in localized Gregorian/Julian symbol cache which severely impacted formatting performance when using null (default) locale.,{'lastFix': None},
516,9767bfc,FAIL,2,Fixed @since tags.,{'lastFix': None},
517,19e969d,FAIL,3,Added appendFixedDecimal and appendFixedSignedDecimal methods to DateTimeFormatterBuilder.,{'lastFix': None},
518,1cfa9b4,FAIL,2,"Add LocalDate toDateTimeAtStartOfDay(), toDateTimeAtStartOfDay(DateTimeZone)",{'lastFix': None},
519,31de4ef,FAIL,3,"Add Period normalizedStandard(), normalizedStandard(PeriodType) Fix Period withXxx() to throw UnsupportedOperationException",{'lastFix': None},
520,a13f93c,FAIL,3,Add Period plus(ReadablePeriod) minus(ReadablePeriod),{'lastFix': None},
521,0472506,FAIL,2,Add Period.toStandard*() methods - use UnsupportedOperationException,{'lastFix': None},
522,7c4c238,FAIL,2,Add Period.toStandard*() methods - use UnsupportedOperationException,{'lastFix': None},
523,0d5c8e7,FAIL,2,Fix Period plus*() and minus*() to throw correct exception as per javadoc,{'lastFix': None},
524,d622c13,FAIL,3,Add Period.toStandard*() methods,{'lastFix': None},
525,bd9fec9,FAIL,2,Fix javadoc,{'lastFix': None},
526,4b3ac22,FAIL,3,Fix spelling,{'lastFix': None},
527,8cff9bb,FAIL,2,Improve javadoc of BasePeriod toDurationFrom() and toDurationTo(),{'lastFix': None},
528,88406cd,FAIL,3,"Add Interval(long,long,DateTimeZone) constructor, emphasising that intervals include a time zone",{'lastFix': None},
529,3f5e2fa,FAIL,2,Clarify javadoc of forTimeZone to indicate that application created SimpleTimeZone rules are not parsed bug/rfe 1705180,{'lastFix': None},
530,c41eff1,FAIL,3,"Fix DateTimeZone to better handle spring DST cutover bugs 1710316, 1747219, 1755158",{'lastFix': None},
531,7755b34,FAIL,2,Fix and test LenientChronology to ensure it works with time zones bug 1755161,{'lastFix': None},
532,fb7c017,FAIL,3,"Clarify javadoc, suggested by Neil Martin",{'lastFix': None},
533,496a746,FAIL,2,"Clarify javadoc, suggested by Neil Martin",{'lastFix': None},
534,dd15c2f,FAIL,3,Fixed links to Subversion.,{'lastFix': None},
535,152fb03,FAIL,2,Fixed links to Subversion.,{'lastFix': None},
536,9ab9cb1,FAIL,3,Add isStandardOffset() to DateTimeZone,{'lastFix': None},
537,f446ad4,FAIL,2,Add external link symbol to JSR-310 link,{'lastFix': None},
538,0ec9167,FAIL,3,Update version to 1.5-SNAPSHOT,{'lastFix': None},
539,65969a1,FAIL,2,Fix bug where some time zones (S.Africa) use same abbreviated zone name for summer and winter bug 1716305,{'lastFix': None},
540,79ce64e,FAIL,3,Remove system.out and formatting,{'lastFix': None},
541,7f964c8,FAIL,2,Remove US/Canada DST change note,{'lastFix': None},
542,f19323c,FAIL,3,Fix mailing list links,{'lastFix': None},
543,ddd50d2,FAIL,2,Fix DateTimeFormat javadoc to explain time zone parsing restriction better [OpenDiscussion 1721909],{'lastFix': None},
544,9b01b9e,FAIL,3,Fix bug where some time zones (Australia) use same abbreviated zone name for summer and winter bug 1716305,{'lastFix': None},
545,72466a5,FAIL,2,Bug fix: LenientChronology might incorrectly adjust a valid hour field near DST transition,{'lastFix': None},
546,7ad1207,FAIL,3,Updated tz database to version 2007f.,{'lastFix': None},
547,3c10f16,FAIL,2,renaming for consistency,{'lastFix': None},
548,dd707bb,FAIL,3,contributing hibernate support for Duration and Period,{'lastFix': None},
549,9eca123,FAIL,3,Add AbstractPeriod.toString(PeriodFormatter),{'lastFix': None},
550,27b6a8b,FAIL,2,Add project URL,{'lastFix': None},
551,9b298d5,FAIL,3,Add LocalDate.toLocalDateTime,{'lastFix': None},
552,bf41214,FAIL,2,Ensure conversion to j.u.TimeZone produces best matching object possible,{'lastFix': None},
553,eadcce7,FAIL,2,Ensure conversion to j.u.TimeZone produces best matching object possible,{'lastFix': None},
554,c099c11,FAIL,2,Avoid reflection issue reported from Apache Harmony bug 1699760,{'lastFix': None},
555,44e2b45,FAIL,2,More performance enhancements for Local* classes,{'lastFix': None},
556,94d10c7,FAIL,3,Javadoc,{'lastFix': None},
557,de71818,FAIL,2,Updated tz database to version 2007e.,{'lastFix': None},
558,be32ff3,FAIL,3,Added TestUnsupportedDateTimeField to exercise all methods in UnsupportedDateTimeField. Modified TestAll.java to include this test suite.,{'lastFix': None},
559,aa114f0,FAIL,2,DateTimeZone did not properly convert fixed offset zones to java.util.TimeZone,{'lastFix': None},
560,9378383,FAIL,3,Updated tz database to version 2007d.,{'lastFix': None},
561,1b63785,FAIL,3,Updated tz database to version 2007d.,{'lastFix': None},
562,4109251,FAIL,2,Add javadoc to explain exception thrown when conversion to zoned datetime is invalid due to time zone,{'lastFix': None},
563,f0b7de0,FAIL,3,Period formatting could end up in an infinite loop on IBM JDK 1.4.2 problem investigated by Jeroen van Erp with patch supplied,{'lastFix': None},
564,2e7de31,FAIL,2,Add tests to show pivot year parse works,{'lastFix': None},
565,909aa72,FAIL,3,Updated tz database to version 2007c.,{'lastFix': None},
566,9cb266b,FAIL,2,"Performance enhancement to comparison of LocalDate, LocalTime and LocalDateTime suggested by Francois Staes",{'lastFix': None},
567,9aa6681,FAIL,3,Fix period formating from throwing NegativeArraySizeException,{'lastFix': None},
568,1aea267,FAIL,2,Handle ibiblio changes,{'lastFix': None},
569,d9e629e,FAIL,3,"Minor test case optimisation, from Antonio Leita",{'lastFix': None},
570,3fce0d1,FAIL,2,"Fix spelling error, from Guilherme Chapiewski Add JSR 310 link",{'lastFix': None},
571,21baaea,FAIL,3,Update page now 2007b is available,{'lastFix': None},
572,0952c63,FAIL,2,"Spelling error, from Pascal Pugatsch",{'lastFix': None},
573,a5922db,FAIL,3,FAQ on US/Canada DST change,{'lastFix': None},
574,903a0ac,FAIL,2,Updated FAQ to include info on new US and Canada timezone rules.,{'lastFix': None},
575,1458994,FAIL,3,Fixes to make maven happy,{'lastFix': None},
576,514d80b,FAIL,2,Tidy user guide,{'lastFix': None},
577,3568f72,FAIL,3,Update Joda-Beans link,{'lastFix': None},
578,4d6a1ec,FAIL,2,Add and update Joda ASF2 license,{'lastFix': None},
579,1945a52,FAIL,3,Update to Joda-Time 1.3 jar file,{'lastFix': None},
580,76f61a2,FAIL,2,"added documentation, adjusted joda-time version",{'lastFix': None},
581,82e15b2,FAIL,2,added persister for LocalDate and LocalTime,{'lastFix': None},
582,0f4a711,FAIL,3,"Fix spelling error, from Jean-Philippe Martin by email",{'lastFix': None},
583,93c99e2,FAIL,3,LocalDate/LocalTime conostructors did not set internal state correctly spotted via problem with Days.daysBetween from Gareth Chapman,{'lastFix': None},
584,576bf10,FAIL,2,Update the release notes for version 1.5,{'lastFix': None},
585,c0de5a9,FAIL,3,Updated tz database to version 2007a.,{'lastFix': None},
586,fef81cb,FAIL,2,"In nullSafeGet(), changed variable name from begin to start for consistency.",{'lastFix': None},
587,8d98570,FAIL,3,Changed method curly brace placement.,{'lastFix': None},
588,800e925,FAIL,2,Changed class curly brace placement.,{'lastFix': None},
589,d10d157,FAIL,2,Initial import of Persistent Interval support.,{'lastFix': None},
590,ef66bcd,FAIL,2,Updated tz database to version 2006p.,{'lastFix': None},
591,ad3e968,FAIL,2,Workaround for ConcurrentModificationException by some JVMs.,{'lastFix': None},
592,4ed0a63,FAIL,3,Javadoc,{'lastFix': None},
593,0fc3fc0,FAIL,2,Pre release 1.4,{'lastFix': None},
594,3831b30,FAIL,3,Pre release 1.4,{'lastFix': None},
595,513a3a9,FAIL,2,Rephrase related projects section,{'lastFix': None},
596,72c5b59,FAIL,3,Javadoc,{'lastFix': None},
597,320d7ec,FAIL,2,Updated tz database to version 2006o.,{'lastFix': None},
598,0abca33,FAIL,3,Add related projects page to advertise OSS projects built on top of Joda-Time,{'lastFix': None},
599,0ad244a,FAIL,2,Fix minor spelling error pointed out by Matt Benson.,{'lastFix': None},
600,08edc65,FAIL,3,Copyright date,{'lastFix': None},
601,f582cd6,FAIL,2,Improve javadoc around min printed digits and max parsed digits,{'lastFix': None},
602,5dd5506,FAIL,3,"Add PeriodFormatBuilder.append(PeriodPrinter,PeriodParser)",{'lastFix': None},
603,2ca3016,FAIL,2,Add reference to bug report number,{'lastFix': None},
604,98181a7,FAIL,3,Change negate() to negated(),{'lastFix': None},
605,b179818,FAIL,2,Fight against spam,{'lastFix': None},
606,093dc65,FAIL,2,Link fields page to index page,{'lastFix': None},
607,e725574,FAIL,2,Rewrite period documentation to cover single-field periods,{'lastFix': None},
608,0046b02,FAIL,3,"Update support section, reduce examples",{'lastFix': None},
609,9c2c0a1,FAIL,2,Correct HTML error,{'lastFix': None},
610,ac208e7,FAIL,3,Rewrite day calculation FAQ to reference Days class,{'lastFix': None},
611,7a4ecb4,FAIL,2,Add months example to emphasise single field API,{'lastFix': None},
612,12c4a5d,FAIL,3,Basic obfuscation of email addresses,{'lastFix': None},
613,6386a8d,FAIL,2,Update example with isGreaterThan method,{'lastFix': None},
614,d0a3f0e,FAIL,3,Add isGreaterThan/isLessThan methods,{'lastFix': None},
615,c87ef96,FAIL,2,Enhance docs for single field periods,{'lastFix': None},
616,4d329e1,FAIL,3,Improve Javadoc links,{'lastFix': None},
617,28e8aad,FAIL,2,Enhance docs for single field periods,{'lastFix': None},
618,1b5a089,FAIL,2,Add docs on time zone updating,{'lastFix': None},
619,e541f5f,FAIL,2,Improve Javadoc on single field periods,{'lastFix': None},
620,f0d875f,FAIL,2,Improve Javadoc on single field periods,{'lastFix': None},
621,9d1583c,FAIL,3,Fix bug where Chronology instances were compared by identity instead of equals(),{'lastFix': None},
622,5e5300b,FAIL,2,Updated tz database to version 2006n.,{'lastFix': None},
623,7c5b32a,FAIL,3,Javadoc comment fix.,{'lastFix': None},
624,42bde04,FAIL,2,Add Years/Months/Weeks/Days/Hours/Minutes/Seconds (single field period classes),{'lastFix': None},
625,60563aa,FAIL,2,Add zero-length constant to Period,{'lastFix': None},
626,07c9059,FAIL,3,Clear release notes ready for 1.4,{'lastFix': None},
627,cd9dae9,FAIL,3,Add link to I18N contrib project,{'lastFix': None},
628,d1b9870,FAIL,2,Remove tasks that are not going to happen,{'lastFix': None},
629,1029092,FAIL,3,Updated tz database to version 2006m.,{'lastFix': None},
630,93c7f20,FAIL,2,Updated tz database to version 2006m.,{'lastFix': None},
631,7409d92,FAIL,3,Updated tz database to version 2006m.,{'lastFix': None},
632,9cca8c5,FAIL,2,Fixed text value of ReadablePartial fields when using GJChronology.,{'lastFix': None},
633,1c5cb65,FAIL,3,Updated tz database to version 2006l.,{'lastFix': None},
