id,commit,build,exec_time,comment,fix
730,e0e194727,FAIL,1,Fixes env var to TERM for readability purpose on travis log when building with gradle,{}
731,87310c00f,FAIL,1,Uses mockito repos for travis build and coverage badges,{}
732,c7f689fe4,FAIL,1,Merge pull request #18 from bric3/apply_travis_and_coveralls,{}
733,e36cb31ce,FAIL,2,Uses coveralls plugin 0.1.5 that was fixed at HackergartenParis,{}
734,c6279a466,FAIL,2,Removes cat results directives,{}
735,ba4a2dea4,FAIL,2,try to find the cause why coveralls don't work,{}
736,7cf969dfc,FAIL,1,adds link to travis and coveralls,{}
737,7f4b7067f,FAIL,1,enable gradle 1.8 in order to enable the cobertura plugin,{}
738,8a9ac3412,FAIL,63,cleaned up ignore and removed mercurial files,{}
739,684e0e26e,FAIL,2,adds coveralls.io service,{}
740,042fe3112,FAIL,2,Simplified travis CI yml file,{}
741,0880af7eb,FAIL,1,"fixes test when compiled and run with JDK 1.7, method order is different, and we only want non generated methods (bridge method)",{}
742,ea775c157,FAIL,1,Adds Travis CI,{}
743,ade245f25,FAIL,2,Adds Travis CI,{}
744,606cad207,FAIL,1,"Fixes should_try_to_verify_correct_number_of_times, the  as the milliseconds values were too small, and could potentially result in failing test",{}
745,c8f5d57e3,FAIL,1,Renamed polling to include the mills unit in param name ,{}
746,81b663a8d,FAIL,1,using snake case as previously decided in a dev thread,{}
747,f66842734,FAIL,1,"Added early completion on definite failure to timeout() too, by refactoring to combine after() and timeout() implementations",{}
748,461588955,FAIL,1,"Improved after() to return immediately if a test has definitely failed, rather than waiting the full time",{}
749,43af9fdf8,FAIL,1,Added after() as an analogue of timeout() which does not terminate early if the condition passes,{}
750,acd268741,FAIL,1,"Various bits of refactoring and tidy up on current timeout implementation, to make it easy to add after() shortly",{}
751,1a1e0aa1b,FAIL,2,Merge pull request #15 from pimterry/timeout-sleep-handling,{}
752,4278cdfac,FAIL,1,Merge pull request #14 from pimterry/master,{}
753,1bcfb48c9,FAIL,1,Minor tidyup & improvement of timeout() tests,{}
754,81601c5ab,FAIL,1,Added JavaDoc explaining the details of VerificationWithTimeout,{}
755,ee69291df,FAIL,1,Fix timeout sleep handling to track time more accurately,{}
756,5a1c99148,FAIL,1,Changed most() + timeout() warning reporter name to include never() too,{}
757,a72219e8c,FAIL,1,"Deprecated timeout.never(), in line with atMost",{}
758,c1dd537f2,FAIL,1,Remove old Hg artifacts,{}
759,13c7321d5,FAIL,1,"changes for issue 178, change to DefaultMockingDetail and a simple test",{}
760,57a33209a,FAIL,1,Added a TODO.,{}
761,b0a8aef35,FAIL,1,Documented the varargs behavior of argument captor.,{}
762,a7751c276,FAIL,1,"Changed the vargars behavior of argument captor. I prefer if the captor handles the varargs seamlessly, e.g. without any extra methods. The change needs some refactoring and documentation. The previous implementation was nice and had nice coverage - we might want to put that back if our users request extra methods for retrieving varg values from the captor.",{}
763,e69d84032,FAIL,2,Removed the MockitoSpy and MockitoMock interfaces. See issue 429.,{}
764,e9753520d,FAIL,1,Made the across-classloader serialization optional.,{}
765,6e711c9ab,FAIL,1,Bumped Gradle version.,{}
766,e585241d1,FAIL,61,fixes issue 426 : typo,{}
767,8b2afedf3,FAIL,1,Merge pull request #7 from ianparkinson/removeimport,{}
768,635c5f835,FAIL,1,Remove unused import,{}
769,691253dbb,FAIL,1,Merge pull request #6 from kdombeck/master,{}
770,9693b0c72,FAIL,1,Reset Captor before each test when using TestNG.,{}
771,2dc43ad20,FAIL,1,actually reactivate the recording of interactions as it matters for testing the parallel serialization of mock,{}
772,3579c04d0,FAIL,1,fixes missing fail after the failing statement,{}
773,eaea9467f,FAIL,1,Merge pull request #5 from bric3/master,{}
774,2ad8beb52,FAIL,1,fixing the message of the exceptions,{}
775,dd88f8400,FAIL,1,Merge branch 'across_classloader_serialization_investigation',{}
776,4fa2c6928,FAIL,1,raise Mockito exceptions instead of java standard classes (still it extends ObjectStreamException),{}
777,5276a25fa,FAIL,1,"removed imposterization check as it was removed in latest master changes, need to change that as it is the responsability of the mock maker to tell if it can be imposterized or not",{}
778,964497551,FAIL,1,offer more information on a class cast issue due to objenesis instantiation strategy.,{}
779,4873b664b,FAIL,1,"style and description in serialization exceptions, added TODOs, to thrown dedicated Mockito serialization exception",{}
780,7e1de8256,FAIL,1,"reinstated mock instance check as a safe net, because anyone (or any framework) can use the MockitoMock interface and make an object that is not a real mockito mock",{}
781,2c9363bf5,FAIL,1,removed unneeded deserialization as it isn't affected by concurrency problems,{}
782,58bd18cb1,FAIL,1,added test that document the fact that mocks cannot be deserialized if the mocked type has a private constructor. It might be possible in the future though it might requires tricks with objenesis and the custom object streams.,{}
783,78a8cf538,FAIL,1,use a constant for the mockito marker in serialization stream,{}
784,1cc355c2d,FAIL,1,add @see for classes that uses this class,{}
785,0947b49f6,FAIL,1,Identify mocks class in MockUtil,{}
786,b8e5204eb,FAIL,1,"Removed the ClassNameFinder, is it used an unreliable way to get the mocked type, now the code will read this information from the creation settings",{}
787,3738c13b0,FAIL,1,"Use a new MockitoMock interface to mark a mockito mock instead of retrieving the mock handler, when we just want to identify a mockito mock Also created a new getMockSetting in MockUtil to avoid breaking demeter law",{}
788,895dc2b14,FAIL,1,Document the code,{}
789,330b915ba,FAIL,2,added simple classes that could be run outside the test suite to demonstrate the ability to serialize a mock and deserialize it in another VM,{}
790,dbcb29472,FAIL,1,"Tweaked the check for serialization, to narrow down serialization issues when there's no zero-arg constructor in types that don't implement Serializable",{}
791,aa335b5ce,FAIL,1,typo and a bit more of documentation in some tests,{}
792,c0b8646f2,FAIL,1,"For the sake of coherence, the other method here will be using the current thread classloader when executing the Callable",{}
793,6de1ebdbf,FAIL,1,"This test didn't pass when run with all the other test. This is due to objenesis cache not resetted, it uses an instantiation strategy that creates a mock that belongs to another classloader, hence a classcast was thrown in the ClassImposterizer. And all of this because IMethods was already used. This commit makes use of some class only loaded in the classloader being used here (so objenesis only sees that class in this test)",{}
794,cfd2f96ea,FAIL,1,Document the code,{}
795,13885900c,FAIL,1,Made the serialization feature thread-safe,{}
796,d6fbda8c9,FAIL,1,Added more context to the exception message.,{}
797,57755c3b0,FAIL,1,First working steps to have a serialization that works across classloaders/JVMs,{}
798,00b5122c2,FAIL,1,Remove class mockable test from ClassImposterizer,{}
799,e3923e307,FAIL,1,Load default plugins dynamically,{}
800,437523c2f,FAIL,1,externalized isolating classloader,{}
801,76507068a,FAIL,1,reformatted a bit,{}
802,544ce1eeb,FAIL,1,moved serialization utility method in a separate class in tests,{}
803,8de670d4f,FAIL,1,clearer intention in test on serialization with extra interfaces,{}
804,25874f163,FAIL,1,issue 391 : fix javadoc on ReturnsElementsOf,{}
805,2ce67f838,FAIL,1,tweak javadoc,{}
806,a6ccf070a,FAIL,1,Merge branch 'issue230',{}
807,84923c0b5,FAIL,2,"Removed Generic Metadata stuff Mockito settings, now use a new answer instance with the actual metadata of the type that is returned in the function call",{}
808,ecb0b5f8e,FAIL,1,added ReturnsGenericDeepStubsTest in ThreadsRunAllTestsHalfManualTest,{}
809,cf6e59d2d,FAIL,1,now replacing completely ReturnsDeepStub,{}
810,d7c18327e,FAIL,1,better test names,{}
811,eaa090eab,FAIL,1,"tweaked javadoc + renamed ""from"" static factory to ""inferFrom""",{}
812,d8b18f2e7,FAIL,2,add a new attribute to Mock annotation for serialization purpose and test it,{}
813,f3119bcac,FAIL,1,Added .gitignore,{}
814,f916c5178,FAIL,1,Made sure the IDEA project is configured neatly.,{}
815,5c340e68a,FAIL,1,New README.md for github project page,{}
816,7cb7a5d3d,FAIL,1,fixing tests under gradle and reverted temporary failure for testng subproject,{}
817,8b3e344fa,FAIL,1,fixing test under gradle,{}
818,0f2b81eb2,FAIL,1,Ignoring some warnings,{}
819,fcb362a22,FAIL,1,Activate TestNG module,{}
820,e43a95883,FAIL,1,issue 372 : Working implementation of the Argument Captor for Varargs,{}
821,adf127bc2,FAIL,1,issue 372 : underscored test methods before adding test,{}
822,d24617c3b,FAIL,1,Add mercurial as the VCS of the generated IPR file,{}
823,6c0d2cb4c,FAIL,1,merged trunk in issue230 to see if everything is still correct,{}
824,4b0bc1cc9,FAIL,1,issue 380 : print arguments of other invocations as well,{}
825,e4ba2db49,FAIL,1,issue 380 : underscored test methods before adding test,{}
826,7b6589661,FAIL,1,updated CI url,{}
827,64e34e441,FAIL,1,Used a specific exception for API misuse case.,{}
828,5a52c029c,FAIL,1,gc'ed some TODOs,{}
829,00e437f48,FAIL,1,gc'ed some TODOs,{}
830,c7a12c51a,FAIL,1,"Rename job, simplified the RegisteredInvocations instance that works with stubOnly().",{}
831,677c38840,FAIL,1,Small rename job.,{}
832,344bbe373,FAIL,1,Issue 84: method invocations are not recorded when using stubOnly() feature (transplanted from cf5df0109dc0a0cd9eec3b3458ffd3dd96d1b930),{}
833,92d44782e,FAIL,1,Fixed the botched merge.,{}
834,04d9f6b21,FAIL,1,Added stubOnly() mock settings - not used in the code yet (transplanted from 5ab5ed723f58695c1252c1892b5f974fee0c6e0a),{}
835,06010dc71,FAIL,1,Made the PMD happy.,{}
836,2b92eb882,FAIL,1,Fixed way to fire threads in test at the same time (transplanted from 5ce5a37379e1d6b2570798855b6ae7a230887395),{}
837,1703ea5a0,FAIL,1,"Removed IDEA metadata, let's keep the ignored for now. Gradle can be used to generate IDE metadata.",{}
838,9a857ccaa,FAIL,1,Improved some synchronized code based on Hynek's suggestions.,{}
839,d00ac4e10,FAIL,1,Some fixes to the build files.,{}
840,b206310cf,FAIL,2,Added tests for the new extension point. It's easiest if they live in a separate subprojects so that we're sure the plugin is only loaded for those tests.,{}
841,5f60c46a9,FAIL,1,Some .hgignore fixes,{}
842,af161bfff,FAIL,1,Made the test tiny bit safer.,{}
843,28c45e609,FAIL,1,Merged with tip.,{}
844,06d2d0c19,FAIL,1,Updated .hgignore so that ant build files are not included :) Fixed the problem with incremental build for jars.,{}
845,892426d6f,FAIL,1,"More work to get Gradle rolling. Gradle build should produce osgified jars now (only with clean build for now, though...)",{}
846,17e59b571,FAIL,53,"Fixing Javadoc typo daAnswer -> doAnswer, thx to Tomek Kaczanowski for reporting this",{}
847,97f307633,FAIL,1,Cleaned up some tests,{}
848,5c9f33f7b,FAIL,1,Fixed issue 375 : warn when .serializable() used with objects that don't implement Serializable,{}
849,ce292338e,FAIL,1,"fixed a weird javadoc task error where the double quote "" character was causing illegal package name error under windows (not osx)",{}
850,f5739be41,FAIL,1,Tweaked Javadoc with project name & version in header as well,{}
851,87582359d,FAIL,1,Removed syntax highlighting for IE < 9,{}
852,87b1b2f6f,FAIL,1,forgotten PMD report path creation task,{}
853,66c379f98,FAIL,1,"Added PMD XML report to PMD task, file will be generated in target/reports/pmd/pmd_report.xml",{}
854,123c54239,FAIL,2,Configured jar task so that it produces the equivalent of the ant build. Reduced duplication between two jar tasks.,{}
855,09a055acf,FAIL,1,Added allJar building capability to gradle. It mimics the ant task behavior for now. The contents of the jar generated by gradle is the same as the one generated by ant.,{}
856,e096c14c8,FAIL,1,Started migrating the ant build into Gradle. Moved the release stuff into a separate Gradle file.,{}
857,8747d950b,FAIL,2,Tweaked the tests so that Gradle test does not run some of the ignored tests.,{}
858,fa10cdfe8,FAIL,1,Excluded testNg until Gradle migration is ready.,{}
859,1e82d7a95,FAIL,1,"Merged Brice work, head 1967, Hopefully all is ok :)",{}
860,264b7307b,FAIL,1,Merged the stack trace cleaning extension point work. Not sure why another commit was need. Looks like me or hg got confused.,{}
861,9b42a6ebe,FAIL,1,Added one more release instruction.,{}
862,60ef03e89,FAIL,1,issue 356 Fix typo & javadoc (thx to konigsberg@google.com),{}
863,55bfac6da,FAIL,1,Renamed MockitoGenericMetadata to GenericMetadataSupport,{}
864,6e97858d7,FAIL,1,For now keep the old ReturnsDeepStubs and created a specific ReturnsGenericDeepStubs,{}
865,b2484302d,FAIL,1,Better documentation on the generic meta-data,{}
866,631be0509,FAIL,1,Added support for unmockable types while dealing with generic return types,{}
867,dc2bea8fe,FAIL,1,Added wildcard support,{}
868,528283e2a,FAIL,1,Added error report is misusing defaultAnswer (ie passing null),{}
869,e51a574c9,FAIL,1,Merged the work on the extension point for configuring / enhancing the stack trace filter. Issue 360.,{}
870,f1290c470,FAIL,1,Exposed an extension point for configuring the stack trace filter. Driven by the android/dexmaker requirements. See issue 360.,{}
871,adadac9ba,FAIL,1,cleaning up GenericMaster.java,{}
872,52f6a9388,FAIL,1,Generic deep stubs now operational! Wildcard types are not yet in the party.,{}
873,d8f0aa99c,FAIL,1,"Almost there, now can resolve most TypeVariables declaration, certainly not exhaustive",{}
874,6eaf9a247,FAIL,1,Trying a Top-Down approach instead of the Bottom-Up approach to better solve this generic mess (tests are broken here)(missing files),{}
875,ba1c5b643,FAIL,1,Trying a Top-Down approach instead of the Bottom-Up approach to better solve this generic mess (tests are broken here),{}
876,786834260,FAIL,1,"Issue 335 fix: EqualsWithDelta not null safe I added null checks in EqualsWithDelta class corresponding to: If wanted is null and actual is not, return false. If actual is null and wanted is not, return false. If wanted and actual are null, return true",{}
877,145502ead,FAIL,1,"Trying an approach with a cutom ParamterizedType, with type parameters resolved (work in progress)",{}
878,581d8f80b,FAIL,0,Laying out better ground for generic type resolver,{}
879,41b67b3a3,FAIL,1,First hacky and version to retrieve generic types. Will be used for Generic support for deep stubs answer. Much left work to do !,{}
880,573056c16,FAIL,1,"Made the SyntaxHighlighter base url configurable in the ant file. Now fetches the javascript files on the same URL as javadoc, this will make us less dependant of other hosts.",{}
881,2b7834f16,FAIL,1,"Fixed Javadoc beauty of code issue, URAL has changed. Hosting can be seen there : http://alexgorbatchev.com/SyntaxHighlighter/hosting.html Also note that beautyOfCode do not look like compatible with SyntaxHighlighter v3.x",{}
882,614796302,FAIL,1,issue 353 - @InjectMocks behaved differently between Java 6 and 7. Also tweaked the property/field injection with a second pass to allow injection in some edge cases.,{}
883,e896cc7f1,FAIL,1,changed CI server URL,{}
884,1cea5e1b2,FAIL,1,fixed typo in MockMaker javadoc,{}
885,8fd6cf210,FAIL,1,"issue 352 : simplified Primitives, HandyReturnValues and ReturnsEmptyValues",{}
886,af44738c7,FAIL,1,"issue 352 : With answer ReturnsEmptyValues, Mockito-mocked methods returning primitive types other than ""int"" throw ClassCastException: java.lang.Integer. Thanks to Jesse Wilson for spotting that one and providing a patch. I changed a few things however  especially:  - used Primitives utility class instead  - applied underscored names for test cases, as decided internally",{}
887,41441c6b0,FAIL,2,Merged from 1.9.5 branch. Updated the version,{}
888,54c9cbd00,FAIL,1,Fixed the problem with license replacing task.,{}
889,4d57481a8,FAIL,1,Updated the license headers.,{}
890,03aa75e40,FAIL,1,Updated the version.,{}
891,8ebf5aa6b,FAIL,1,More steps to automate the release process. It's rough at the moment but we'll iterate until it's perfect :),{}
892,acadd1703,FAIL,1,Some steps to automate the release process. It's rough at the moment but we'll iterate until it's perfect :),{}
893,d8dab7582,FAIL,34,Mentioned that MockingDetails is incubating.,{}
894,25832cdd5,FAIL,1,More fixes to the MockMaker javadocs.,{}
895,3ea2bf67e,FAIL,2,Some fixes to the javadocs.,{}
896,af4936be9,FAIL,1,Merged with tip,{}
897,5950ae4b3,FAIL,1,Refactored MockingDetails.,{}
898,1a4c5478a,FAIL,1,Javadoc tweaks.,{}
899,b8634ba11,FAIL,1,Fixed issue 331. The result from MockHandler should not be null for primitives.,{}
900,40129db35,FAIL,1,Moved classes to a better package.,{}
901,3069df778,FAIL,1,Put some creation complexity into a separate class.,{}
902,b6494294f,FAIL,1,Javadoc tweaks.,{}
903,bba22e6ac,FAIL,1,Next version will be 1.9.5,{}
904,ff32a690a,FAIL,1,Merged from 1.9.0,{}
905,5a2415278,FAIL,1,"Make additional answers internal, and expose them via AdditionalAnswers. Renaming returnsArgAtPosition to returnsArgAt",{}
906,d883cda4d,FAIL,1,Started pulling up methods to the MockHandler.,{}
907,c45a107c3,FAIL,1,MockHandler is now one of our main API classes. It won't have much for now but it will change as we start moving out from InternalMockHandler.,{}
908,9c693bcdd,FAIL,1,Next step of a rename job. The end goal is get the codebase more conventional.,{}
909,0ddff905e,FAIL,1,First step of some longer rename job. MockHandler->MockHandlerImpl,{}
910,7e9220eeb,FAIL,1,Simplified some internal classes - one of the arguments was not really needed.,{}
911,5bfaa36f0,FAIL,1,Finished the MockMaker interface and other related APIs to the shape that is good enough for the release. There're still some things pending for refactoring but at least I'm happy with the API. I dropped a tiny bit of unit testing coverage (it's still covered in integ tests).,{}
912,4e7db50df,FAIL,1,Refactored forwardTo() api into a regular answer at the AdditionalAnswers. Brice - stay happy - I decided to change forwardTo into delegatesTo() because we've already talked in the javadocs about 'delegating' in few places. So I wanted to use a consistent language. We haven't yet released so you can still convince me why should we stop talking about 'delegate' in favor of 'forward'. Tweaked some javadocs.,{}
913,39d09ae87,FAIL,1,Some rename job in the MockName area. Added javadocs for the public type.,{}
914,17521a166,FAIL,1,Exposed the MockName interface. A fallout after exposing other parts of the API. Now behind a proper interface.,{}
915,31ca6e48e,FAIL,1,Renamed MockName into MockNameImpl so that we can expose MockName interface.,{}
916,427bc0015,FAIL,1,Unfortunetly meaty checkin but things got out of hand during Easter... Further work on exposing an MockSettingsInfo. Encountered few obstacles and did some refactorings along the way. Stopped using the class array in few place in favor of a Collection - MockMaker interface has changed in due course. Fixed the javadoc a bit. There's still long way to get the MockSettings cleaned up but I'm getting there. The purpose is to avoid casting to our internal type (MockSettingsImpl) and use the information provided by the interface MockSettingsInfo. MockSettingsInfo is an interface exposed when we created MockMaker API.,{}
917,39dbb0f10,FAIL,1,Fixed a problem that reset(null) and reset(nonMock) gave NPE instead of a decent exception message.,{}
918,84dead8d4,FAIL,1,"A bucket of cold water. The MockitoInvocationHandler interface does not make much sense yet. Internally we cast it anyway to an internal type. This means that this API is not yet ready to be completely public. No problem, though, I made the MockitoInvocationHandler a marker interface. The contract of the MockMaker at the moment is that it should not create own instances of MockitoInvocationHandler. Instead, it should keep hold on the instance that is provided by Mockito. Documented this contract in the MockMaker interface.",{}
919,899fd91f3,FAIL,1,Changed ReturnsSmartNulls so that it does not use MockMaker. Instead it uses the regular way of creating mocks. This also enables some further refactorings in the Invocations area.,{}
920,4b81c5d36,FAIL,1,Renamed ReturnsIdentity by ReturnsArgumentAt,{}
921,93b572cf4,FAIL,1,More javadoc for AdditionalAnswers,{}
922,7a86dc496,FAIL,1,Tweaks of the CSS for the meaningful links,{}
923,d82ff6100,FAIL,1,Fixed Javadoc generation warnings,{}
924,850852a3a,FAIL,1,Javadoc works :  - Release note.  - Added many @since where appropriate.  - Added underscores in the meaningful links.,{}
925,51eb7cea9,FAIL,1,Renaming LocationTest and InvocationTest to match their tested concrete types,{}
926,dda1c41ea,FAIL,1,Added reporting on answer misuse. Plus some more use cases.,{}
927,c2567cb2c,FAIL,1,Renaming test methods to new naming convention before adding new test methods,{}
928,5490d9b2f,FAIL,1,"Refactoring a bit the patch of Eric, added AdditionalAnswers as a placeholder for future answers.",{}
929,ae7ad39c9,FAIL,1,Helper methods when returning one of the parameters,{}
930,956d31341,FAIL,1,Moving @Incubating out of internal package,{}
931,570cb6d8a,FAIL,1,Made MockingDetails abstract,{}
932,c1394fad9,FAIL,1,Made MockingDetails abstract,{}
933,7095a8253,FAIL,2,Minor javadoc tuning.,{}
934,534d0bd32,FAIL,1,Added javadocs for the new types. Moved the incubating API types around packages a bit.,{}
935,73745d375,FAIL,1,Added javadocs for the new types.,{}
936,b270b262b,FAIL,1,Added more detailed info on the Incubating interface.,{}
937,e7fdca920,FAIL,1,Fixed a problem with PrintableInvocation and DescribedInvocation. Reverted the type hierarchy - it should be more backwards compatible this way.,{}
938,9eebf1cfb,FAIL,1,"Made the PrintableInvocation deprecated and created DescribedInvocation instead. I didn't like the PrintableInvocation that much, DescribedInvocation better describes the purpose and lives in a better package, too.",{}
939,f4a654fd2,FAIL,2,Copied the Pluralizer class to a private package. Left the deprecated variant just in case some uses it (however I think it's unlikely).,{}
940,a4f14b52c,FAIL,1,Copied the Discrepancy class to a private package. Left the deprecated variant just in case some uses it (however I think it's unlikely).,{}
941,c7be3968d,FAIL,1,Some clean-up with classes leaking to the public API. Made the JUnitTool private.,{}
942,dd91f7779,FAIL,1,"Using Invocation instead of InvocationImpl where possible, even more.",{}
943,bb29c7721,FAIL,1,Started using Invocation instead of InvocationImpl where possible,{}
944,d87b82cf9,FAIL,2,Started using Location instead of LocationImpl where possible,{}
945,60f0c0c76,FAIL,1,Started using the new Invocation interface where possible.,{}
946,756e46adf,FAIL,1,Renamed PublicInvocation -> Invocation before using the interface type where possible...,{}
947,a99d63b47,FAIL,1,Renamed Invocation -> InvocationImpl before using the interface type where possible...,{}
948,82a1c42f1,FAIL,1,Moved some implementation to a better spot.,{}
949,fe02f89f4,FAIL,1,Identified some public api around the invocation. More fun :) Needs some polishing still but we're almost there to have an interface for the Invocation type.,{}
950,87670dcd2,FAIL,1,Renamed Location so that we can hoist up an interface to the public api.,{}
951,eaa3fe7fc,FAIL,1,Moved out more implementation details out of the Invocation class.,{}
952,faf7250a7,FAIL,1,Thinning up the Invocation implementation. Moved out some more implementation.,{}
953,519e11ae7,FAIL,1,Some refactoring before thinning up the Invocation implementation.,{}
954,3c5934e42,FAIL,1,Started moving out stuff to a public interface type. Moved some implementation elsewhere so that the public api can be thin.,{}
955,bfc2c4802,FAIL,1,Preparation before making Invocation an interface. Making the API more lightweight - removing some public methods. This will make code slightly less LoD but that's a reasonable trade off.,{}
956,b6374e859,FAIL,1,Preparation before making Invocation an interface. Polishing the public API.,{}
957,384e9afcf,FAIL,2,finder meta into the .hgignore,{}
958,04c175c6f,FAIL,1,Recommending the do* family methods for spies.,{}
959,0eb755f76,FAIL,1,Few Javadoc tweaks as proposed by Ivan Hristov ---------------- Few Javadoc tweaks as proposed by Ivan Hristov ---------------- Few Javadoc tweaks as proposed by Ivan Hristov,{}
960,e78afec0f,FAIL,1,Better Javadoc for the MockMaker interface,{}
961,f66dc4030,FAIL,1,"fix compilation, thx jenkins",{}
962,69689ca18,FAIL,1,TestNG integration will need Mockito 1.9.1,{}
963,4c1a6c2d1,FAIL,2,Renaming the isEmpty call on the String as it's part of the JDK 6. Added better Javadoc on ClassPathLoader,{}
964,b796d2046,FAIL,1,Fixing merge error,{}
965,5e7ef66fd,FAIL,1,Merging TestNG stuff,{}
966,fb763844e,FAIL,1,merging heads,{}
967,7b715326a,FAIL,2,Fields unit test,{}
968,c1e01f86a,FAIL,1,Merged heads,{}
969,120f622c8,FAIL,1,Added MockingDetails; also tweaked Mockito javadocs,{}
970,1db289e9d,FAIL,1,Don't use ServiceConfigurationError as it's only present from JDK 1.6,{}
971,014ec7beb,FAIL,1,issue 304 : initialize captors before each methods,{}
972,7342c3c8a,FAIL,2,revamp fields manipulation in testng integration to avoid code duplication,{}
973,5ea5f32d6,FAIL,1,extract simple field processing as small functions,{}
974,243301a67,FAIL,1,issue 280 : renaming the answer + overzealous test to show that primitive/wrapper stuff wasn't needed in the answer.,{}
975,fb8e3f49f,FAIL,1,issue 304 : Fixed Gradle tests,{}
976,346d4b455,FAIL,2,issue 304 : last implementation found on the issue thread + tests / Captor reinitialization not yet managed. Use TestNG suite configuration : mockito-testng.xml,{}
977,4dec37f5d,FAIL,1,"issue 304 : preliminary implementation of the MockitoTestNGListener, tests where lost in the transfer process",{}
978,b74f891c2,FAIL,1,"issue 308 : now load configuration file from classpath:mockito-extensions instead of classpath:META-INF/services, this due to the fact that ApkBuilder on Android discard resources located under META-INF.",{}
979,099316432,FAIL,1,Better javadoc for a verification with timeout,{}
980,8bc5850f7,FAIL,1,issue 327 : replace HashSet by a safe set that don't use Mock hashCode and equals method as they might be unreliable if not stubbable. Created an internal collection utils package.,{}
981,f00a5d773,FAIL,1,issue 145 / 280 : mock with delegate instance,{}
982,2f07821e3,FAIL,1,issue 322 synchronization fix test informations thx to edocomar,{}
983,21649c3e5,FAIL,1,Made clear that when pulling matchers it is actually LocalizedMatchers,{}
984,6f0861dfc,FAIL,1,Cleanly the use the reporter in ArgumentMatcherStorage + use of defensive copy for the reporting,{}
985,5652d1733,FAIL,1,"issue 306 : some code renaming, thx to Julien Meddah for his contribution",{}
986,bd37bc544,FAIL,1,Issue 306: Report improper usage of ArgumentMatcher,{}
987,075acb488,FAIL,1,issue 322 synchronization fix. thx to edocomar and Jose Paumard,{}
988,1e43fb205,FAIL,1,Reverted to make the source compatible with the JDK 6 compiler (even though we are using Java 5 language features),{}
989,c478e6c87,FAIL,1,New ClassPathLoader that doesn't depend on ServiceLoader.,{}
990,66f93c350,FAIL,1,Made those two classes compilable with JDK 5,{}
991,bfa1226f5,FAIL,0,"Issue 308 Removed the dependency to java.beans.Introspector which is not available in the Android SDK, tiddied up tests",{}
992,5f8d4a27c,FAIL,1,Fix typo.,{}
993,29c3a7f49,FAIL,1,Added some room for testng work. It's very basic. Usage:,{}
994,a5fd16a4a,FAIL,1,Merged from issue296,{}
995,497f09fe0,FAIL,0,"Added given, when, then comments to tests",{}
996,ce6b94780,FAIL,1,Moved MockMaker to the public packages. Added tiny bit of docs.,{}
997,8b2091365,FAIL,0,Moved the MockitoInvocationHandler to public space. Added a new annotation to mark the 'incubating' apis. Refactored ReturnsSmartNulls a bit so that it uses the interface rather than the implementation.,{}
998,ff84cd2fb,FAIL,1,"Introduced new interface to hide the details of MockSettingsImpl in the plugins API. It's still an incubating api, might change.",{}
999,ebb6d01cd,FAIL,0,Don't depend on cglib's ability to inject code into the current class loader for a test.,{}
1000,76ec5fceb,FAIL,0,Break ReturnsSmartNulls' dependency on cglib.,{}
1001,a4c2825d2,FAIL,1,Extract an IMockMaker interface to encapsulate the cglib dependency.,{}
1002,0281caf46,FAIL,0,Added version to Mockito javadoc in window title and document title.,{}
1003,d700c606d,FAIL,1,Removed other javadoc generation warnings,{}
1004,380dcaaf0,FAIL,0,"Changed timesNow to calls, and added tests with mixed verification modes",{}
1005,889c569be,FAIL,0,Added non-greedy verification mode,{}
1006,2881aefc1,FAIL,1,"For now, hardcoded the version in the build.gradle. It's ok for the branch. In the 'default' we need to fix it.",{}
1007,50e618dd6,FAIL,0,Added missing library for uploading binaries to googlecode. It is needed by the gradle tasks.,{}
1008,efe9ef4f7,FAIL,1,Refactored the maven automation a bit. Instead of maintaining the xxx-metadata.xml templates we download them from the web. Now releasing to maven needs internet connection but OTOH the automation is simpler.,{}
1009,a1fbfb123,FAIL,0,Added returnFirstArgument answer.,{}
1010,cd1093365,FAIL,0,Fixed javadoc and  added generics.,{}
1011,7d8de4d79,FAIL,1,Updated version.properties,{}
1012,cfbc60e35,FAIL,0,added missing license header,{}
1013,9eb1a269a,FAIL,0,merged idea metadata,{}
1014,4f8430585,FAIL,1,Some changes to the idea metadata,{}
1015,b7d8d098a,FAIL,0,Added gradle wrapper infrastructure.,{}
1016,acad8477d,FAIL,1,Added gradle wrapper infrastructure.,{}
1017,613601b6e,FAIL,0,Improved automation a bit.,{}
1018,f113d7df7,FAIL,0,Improved automation a bit.,{}
1019,532306b6b,FAIL,0,Another Javadoc fix,{}
1020,7b130db2d,FAIL,0,wrongly commited project file,{}
1021,29c5f71c6,FAIL,0,"An even better javadoc, with syntax highlighting where applicable",{}
1022,81a2cac91,FAIL,0,More javadoc tweaks + added information about missing type checks on any methods and ArgumentCaptor,{}
1023,a52aa1164,FAIL,0,Spy Javadoc enhancement + some visual tweaks for bold parts,{}
1024,6823686a1,FAIL,0,issue 289 : quick fix to reset candidate filter for each class in the type hierarchy,{}
1025,b189ec799,FAIL,0,issue 260 : factored out the mock scanning for injection (missing modification),{}
1026,d650bb8b4,FAIL,0,issue 260 : factored out the mock scanning for injection,{}
1027,69d80a9aa,FAIL,0,issue 260 : use field name for unnamed mocks,{}
1028,a183ba71f,FAIL,0,issue 277 : better documentation + added some tests to document the feature,{}
