id,commit,build,exec_time,comment,fix
760,8a25b17e,SUCCESS,7,Rolling capitalize and uncapitalize back from (CharSequence) to (String),{}
761,10dd9399,SUCCESS,6,"Rolling StringUtils and test code back to r1082046. The move to CharSequence is theoretically desirable, but there are no common immutable CharSequence subclasses other than String, making this a complex and useless change. Instead StrBuilder should be enhanced. LANG-687",{}
762,0b1929cb,SUCCESS,6,Setting the length of the new array to optimize speed,{}
763,e0248340,SUCCESS,6,Removing unnecessary code,{}
764,03777966,SUCCESS,6,Upgrading pom version,{}
765,5dbb0ce3,SUCCESS,7,varargs,{}
766,bd479d19,SUCCESS,7,varargs,{}
767,b6b8ac72,SUCCESS,6,merge CharSetUtils String[] and String method forms to String...,{}
768,d363e496,SUCCESS,6,merge CharSet getInstance/constructor String[] and String forms to String...,{}
769,41296b87,SUCCESS,6,javadoc,{}
770,ede10b6c,SUCCESS,6,retract @Nonbinding support; doesn't seem proper default behavior,{}
771,c6fc9e0e,SUCCESS,8,javadoc refactoring + many @code tags,{}
772,fc07bc22,SUCCESS,6,test tweaks,{}
773,167f4764,SUCCESS,6,test @Nonbinding support,{}
774,f4f6e81b,SUCCESS,6,git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@1083232 13f79535-47bb-0310-9956-ffa450edef68,{}
775,bd0f2e83,SUCCESS,6,Checkstyle,{}
776,18f9e7b4,SUCCESS,6,Checkstyle and trailing spaces.,{}
777,0ff71cfc,SUCCESS,6,Checkstyle,{}
778,3c84d81c,SUCCESS,6,Checkstyle,{}
779,c4d766ae,SUCCESS,6,Checkstyle and trailing spaces.,{}
780,957b4501,SUCCESS,6,Checkstyle and trailing spaces.,{}
781,98b9a876,SUCCESS,6,Checkstyle and trailing spaces.,{}
782,b7bd7e16,SUCCESS,5,Checkstyle and trailing spaces.,{}
783,e0fd3944,SUCCESS,7,Checkstyle and trailing spaces.,{}
784,186be854,SUCCESS,6,Checkstyle,{}
785,ffe79899,SUCCESS,6,Checkstyle and trailing spaces.,{}
786,664e1e48,SUCCESS,6,Checkstyle and trailing spaces.,{}
787,d23cb31d,SUCCESS,6,Checkstyle and trailing spaces.,{}
788,257cfe0c,SUCCESS,6,Checkstyle and trailing spaces.,{}
789,e13fa114,SUCCESS,6,Checkstyle and trailing spaces.,{}
790,21475ae1,SUCCESS,6,Checkstyle and trailing spaces.,{}
791,42352814,SUCCESS,6,Checkstyle and trailing spaces.,{}
792,fc0b4fb3,SUCCESS,7,respect @javax.enterprise.util.Nonbinding,{}
793,9919df71,SUCCESS,5,Checkstyle and trailing spaces.,{}
794,3224a998,SUCCESS,7,Checkstyle and trailing spaces.,{}
795,413fe011,SUCCESS,6,Checkstyle and trailing spaces.,{}
796,9922975f,SUCCESS,6,Checkstyle and trailing spaces.,{}
797,5dff4cd2,SUCCESS,6,Checkstyle and trailing spaces.,{}
798,389d3ee0,SUCCESS,6,Checkstyle and trailing spaces.,{}
799,403eb543,SUCCESS,7,Checkstyle and trailing spaces.,{}
800,5adea98e,SUCCESS,7,Checkstyle and trailing spaces.,{}
801,2065f42c,SUCCESS,7,Checkstyle,{}
802,53b32fb1,SUCCESS,6,Checkstyle and trailing spaces.,{}
803,a7e2ca85,SUCCESS,6,Checkstyle and trailing spaces.,{}
804,9f82f689,SUCCESS,6,Checkstyle,{}
805,351a1b3f,SUCCESS,6,Removing the unnecessary sequenceToString method,{}
806,28f4a3bf,SUCCESS,5,Unused import,{}
807,01cb5861,SUCCESS,5,Javadoc,{}
808,ab03475d,SUCCESS,6,Javadoc,{}
809,0f2ed69e,SUCCESS,6,Adding comment on the hidden (for now) methods,{}
810,2f5c7444,SUCCESS,6,"Moving contains(String, int) over to CharSequence. LANG-687",{}
811,af1dde70,SUCCESS,6,"Moving lastIndexOf, contains, containsWhitespace, indexOfAny, containsAny, indexOfAnyBut, containsOnly, containsNone and substring over to using CharSequences for parameters. LANG-687",{}
812,af8115a7,SUCCESS,6,Checkstyle,{}
813,4eea16ef,SUCCESS,6,Checkstyle and trailing spaces.,{}
814,0e5ca5e1,SUCCESS,5,Checkstyle,{}
815,7b75d0fd,SUCCESS,5,Checkstyle and trailing spaces.,{}
816,55304218,SUCCESS,6,Checkstyle,{}
817,84c5d892,SUCCESS,7,Checkstyle,{}
818,422b0ae9,SUCCESS,5,Fixed checkstyle warnings.,{}
819,fbe9c538,SUCCESS,6,"Moving indexOf(String, String) and indexOf(String, String, int) over to CharSequence. LANG-687",{}
820,0240f236,SUCCESS,6,"Moving indexOf(String, int) and indexOf(String, int, int) over to CharSequence. LANG-687. This, plus the same happening for the String, String, int variant will open up a lot of methods.",{}
821,cd02e447,SUCCESS,6,"Moving center, left, leftPad, right, rightPad, mid, upperCase, lowerCase and swapCase over to CharSequence input. LANG-687",{}
822,f46f477a,SUCCESS,5,Moving abbreviate + abbreviateMiddle to CharSequences,{}
823,1c71eb65,SUCCESS,6,Upgrading to 19,{}
824,b53f8bbb,SUCCESS,7,Removing CharSequenceUtils in favour of putting the code in StringUtils,{}
825,e4a88f54,SUCCESS,5,Adding lots of @since 3.0s,{}
826,3a84c601,SUCCESS,6,Fixing LANG-685 so that EqualsBuilder synchronizes on itself and not HashCodeBuilder,{}
827,2679ea37,SUCCESS,5,Follow branding reqs from http://www.apache.org/foundation/marks/pmcs#graphics,{}
828,090bbb70,SUCCESS,6,Explicit boxing,{}
829,00cd052a,SUCCESS,6,Explicit boxing,{}
830,7202939f,SUCCESS,5,Cannot use {@code} to enclose text that includes {},{}
831,a7c4097e,SUCCESS,6,Unused imports,{}
832,b7339344,SUCCESS,5,Cannot use {@code} to enclose text that includes {},{}
833,a335e80f,SUCCESS,6,Fix incorrect Javadoc re thrown exceptions; requires further change to private method,{}
834,7b1188cc,SUCCESS,5,Fixing javadoc warnings,{}
835,3b411ff6,SUCCESS,6,Adding javadoc,{}
836,cb630899,SUCCESS,6,Dropping the concat methods. Moving the join(Object[]) to join(Object...). LANG-396. LANG-683.,{}
837,42715f64,SUCCESS,6,Adding Javadoc to public constants - LANG-682,{}
838,98b59711,SUCCESS,5,Decompose pair into an abstract class with element accessor methods + mutable/immutable concrete expression classes,{}
839,faeae8d9,SUCCESS,6,Javadoc fix - duplicated line (looks like auto <code> fix did not work),{}
840,3fce71c9,SUCCESS,6,Javadoc,{}
841,ca6025ab,SUCCESS,5,Javadoc,{}
842,2d845399,SUCCESS,6,Javadoc,{}
843,f2fc8ad3,SUCCESS,5,Use new feature for implementing isSupported(); Javadoc,{}
844,19d53c60,SUCCESS,6,Javadoc,{}
845,bc693552,SUCCESS,6,Use concurrent instead of synchronization; Javadoc,{}
846,d51f58ec,SUCCESS,5,Javadoc and clarify null handling,{}
847,1106baf5,SUCCESS,6,Javadoc and add toString(),{}
848,7891f8ea,SUCCESS,6,Javadoc,{}
849,48808dd3,SUCCESS,5,Use private UTC constant to avoid corruption of mutable constant,{}
850,32bc9d90,SUCCESS,6,Javadoc,{}
851,76ca24fd,SUCCESS,6,"Make rounding mode constants private, as they are unused in public",{}
852,85e74202,SUCCESS,5,"Document mutability of UTC constant, which isn't ideal",{}
853,c8041fac,SUCCESS,6,Javadoc,{}
854,07b3983b,SUCCESS,6,Fix order of modifiers to public static final,{}
855,96d3ab40,SUCCESS,5,Add serialization version ID,{}
856,861034ca,SUCCESS,6,Fix brace positions,{}
857,2382755d,SUCCESS,6,Javadoc ArrayUtils.toArray(),{}
858,bd492c1a,SUCCESS,6,[LANG-492] Revert deletion of ArrayUtils.hashCode(),{}
859,abfbdecd,SUCCESS,5,Add thread-safe annotation,{}
860,54f38ae8,SUCCESS,6,Javadoc; Move @since; Add documented constructor,{}
861,fe4f510e,SUCCESS,6,Avoid throwing checked exceptions from AnnotationUtils.hashCode(),{}
862,51c87e0c,SUCCESS,5,Additional Javadoc; Remove IllegalArgumentException from throws clause,{}
863,6148260c,SUCCESS,6,Changing Range.containsRange to containsAll and Range.overlapsRange to overlapsWith,{}
864,bae904fe,SUCCESS,5,Adding note on thread safety and fixing a piece of javadoc that still talked about numbers,{}
865,88bdd3cc,SUCCESS,6,Adding a header for the exception section,{}
866,7f938ec3,SUCCESS,5,Fix missing new in example. Fix javadoc. Fix code style.,{}
867,f594429d,SUCCESS,6,Updating the site for 3.0,{}
868,a8aca892,SUCCESS,5,Reversing 3.0 and 2.6,{}
869,ac8d1579,SUCCESS,5,Setting version to 3.0 in preparation of release building,{}
870,79a8bb14,SUCCESS,6,Updating release notes,{}
871,5ef2d478,SUCCESS,5,Updating for 3.0; removing mention of 2.x only features.,{}
872,e7df570a,SUCCESS,6,"Indented code, made the link to the userguide a deep link",{}
873,d07d2e92,SUCCESS,5,[LANG-489] Added some notes about the concurrent package to the migrate guide.,{}
874,a2748817,SUCCESS,6,Added visual note as to which issues were 3.0-beta,{}
875,fb6283c7,SUCCESS,6,Adding information on the text.translate package,{}
876,1b6dfe52,SUCCESS,5,Noting the SystemUtils java.version property change,{}
877,07e3d91d,SUCCESS,5,"Resolving LANG-428 - Changing StringUtils.isAlpha, isAlphanumeric and isNumeric to return false when passed an empty String. Documenting this in the changes report and in the upgrade article. Also fixing a Javadoc c+p error in isNumericSpace and isAlphanumericSpace.",{}
878,ec5d6423,SUCCESS,5,ws,{}
879,eb492c32,SUCCESS,6,address the invalidity of null annotation members,{}
880,54389a64,SUCCESS,5,Adding a manually generated 2.6->3.0 clirr report,{}
881,b2d66973,SUCCESS,6,Lowering the bar for the article so a release isn't held up by talking about the release,{}
882,d7066b77,SUCCESS,5,[LANG-678] Updates changes and release notes.,{}
883,1bf3be90,SUCCESS,6,[LANG-678] Added support for ConcurrentMap.putIfAbsent() to ConcurrentUtils.,{}
884,48d30ece,SUCCESS,6,Adding a note for LANG-676,{}
885,68289da1,SUCCESS,6,Adding note on potential NPE if autoboxing occurs per LANG-676,{}
886,fe71cc81,SUCCESS,5,Updating the 3.0 article,{}
887,8b36ed69,SUCCESS,6,ws,{}
888,fb1f44d4,SUCCESS,6,Add missing Javadoc @param.,{}
889,299132f6,SUCCESS,6,Noting LANG-677,{}
890,55f64272,SUCCESS,5,LANG-677 DateUtils isSameLocalTime() compares the hour using 12hour Calendar.HOUR instead of 24hour Calendar.HOUR_OF_DAY - thanks to Christian,{}
891,a473984e,SUCCESS,6,Updating changes report,{}
892,22a2c7c5,SUCCESS,6,Removing the multi-line TODO so it shows up as 1 TODO,{}
893,e4f94e08,SUCCESS,6,Adding javadoc,{}
894,337e746d,SUCCESS,6,Removing the note on CsvEscaper as an overriding example,{}
895,0d7a7198,SUCCESS,6,Removing the note on '2' being in the API. That can be dealt with if people find doubling to be an issue,{}
896,cb1240a5,SUCCESS,6,Removing RegexTranslator TODO,{}
897,7d26103e,SUCCESS,6,Breaking 120+ line in half,{}
898,0eeddbb6,SUCCESS,7,Adding tests to ensure the public constructors remain,{}
899,a09f9cf9,SUCCESS,6,Explicitly specifying the Exceptions instead of a catch(Exception),{}
900,c3995967,SUCCESS,6,Upgrading to parent pom v18,{}
901,591dc8fd,SUCCESS,6,Explicitly specifying the Exceptions instead of a catch(Exception),{}
902,218c4ac6,SUCCESS,5,Technically we should compare to 2.6; though it's much the same result given our package name change,{}
903,ad6945f1,SUCCESS,5,Minor update,{}
904,220d0b6b,SUCCESS,6,Adding a bit to the 3.0 article,{}
905,bbe0b08d,SUCCESS,5,Adding more tests to Pair,{}
906,bed1c443,SUCCESS,5,"Scratch that, compiler disagrees (aka, I'm wrong)",{}
907,ac5fa3a9,FAIL,4,Removed unnecessary lines (options are already null by default),{}
908,9090c4ae,SUCCESS,5,"Adding testing for Java 1.8, confirming that 1.9 is not there to test the null handling and confirming that the wrapper method works",{}
909,4e228f6b,SUCCESS,5,Adding a Java 1.8 as that is talked of nowadays,{}
910,e06196f2,SUCCESS,5,Fixing @params,{}
911,f462b1bd,SUCCESS,5,Removed todo note as the ceiling tests are in DateUtils,{}
912,0d86dcf3,SUCCESS,5,Rename the parameter everywhere instead of just the method declaration,{}
913,14cbf3e7,FAIL,4,Added javadoc,{}
914,3846db1f,SUCCESS,5,Removing TODO; a regex translator didn't prove to be very quick iirc,{}
915,b0b98407,SUCCESS,5,rollback unintended change to pom version,{}
916,8bbab389,SUCCESS,5,Implemented TODO to protect unescaper from ArrayIndexOutOfBounds,{}
917,25cae640,SUCCESS,5,Adding unit test for JavaVersion,{}
918,11202369,SUCCESS,6,Added {} to if,{}
919,9645e06f,SUCCESS,5,Adding javadoc for HTML3 methods,{}
920,5724207c,SUCCESS,5,Breaking long lines,{}
921,4ecd9e5d,SUCCESS,5,Adding javadoc for public method,{}
922,aa602c7e,SUCCESS,5,Updating javadoc,{}
923,8a168383,SUCCESS,5,Fixing infinite recursion. Thankyou FindBugs,{}
924,179392f8,SUCCESS,5,Removing unused import,{}
925,66e07854,SUCCESS,5,Removing unused variable and unused import,{}
926,483f81c0,SUCCESS,5,"Removed isJavaVersionAtLeast(float) and (int), and added an enum variant with the new JavaVersion enum. Updated the rest of the code, switched isJavaVersionAtLeast over to using java.specification.version and not java.version (the vendor code) and dropped JAVA_VERSION_TRIMMED, JAVA_VERSION_FLOAT and JAVA_VERSION_INT. See: LANG-624",{}
927,b27de935,SUCCESS,5,Removing the 'will fail on JDK 1.6' as we now have a pre 1.6 implementation,{}
928,5db61a56,SUCCESS,6,Removing WordUtils.abbreviate as it's already found in StringUtils.abbreviate. This was identified in LANG-673,{}
929,82377c48,SUCCESS,5,Fixing javadoc for DateUtils.ceiling per LANG-672,{}
930,fcb51411,SUCCESS,5,fix malformed XML,{}
931,5c6a9f4d,SUCCESS,5,Tab and trailing space removal,{}
932,d39f01bb,SUCCESS,6,Adding an OctalUnescaper to handle Java's support of 1->377 Octal values. LANG-646,{}
933,0b2b82ad,SUCCESS,5,Adding first method check from Math's MathUtils.gcd method; and unit tests showing that this was needed. Bug reported and solved by Christian Semrau [LANG-662],{}
934,1b708e34,SUCCESS,5,Adding note that this has overflow issues and pointing to BigFraction,{}
935,41ff1fac,SUCCESS,5,Removing the pending directory; doesn't look likely to ever get used,{}
936,db1b28c5,SUCCESS,6,Minor text changes; 'during 1.6 backcompat code' isn't meaningful,{}
937,8cc0632f,SUCCESS,5,Adding Cedrik Lime's patch from LANG-285; adding unaccenting for Java 1.3->1.5 via reflection usage of Sun JVMs,{}
938,b42a1b8a,SUCCESS,6,Port changes for the 2.6 release to the trunk,{}
939,a0d785f7,SUCCESS,6,"Use ""Release Notes"" in title and section heading",{}
940,46356183,SUCCESS,5,LANG-636 ExtendedMessageFormat doesn't override equals(Object),{}
941,458597c6,SUCCESS,6,LANG-670 Add notEqual() method to ObjectUtils,{}
942,1ca4b799,SUCCESS,5,additional tests for normalizeSpace(),{}
943,44f2d5fe,SUCCESS,5,fix checkstyle issues,{}
944,e145b130,SUCCESS,5,Fix up Javadoc for unsupported methods,{}
945,d00faeb2,SUCCESS,5,LANG-667 Simplify compare() method - thanks to Julien Aymé,{}
946,b75fdb3b,SUCCESS,5,Fix javadoc link.,{}
947,b872859b,SUCCESS,5,LANG-668 - change ObjectUtils min() & max() functions to use varargs rather than just two parameters,{}
948,9eeb5a8b,SUCCESS,5,Minor Javadoc clarification,{}
949,c40d8537,SUCCESS,6,LANG-667 Add a Null-safe compare() method to ObjectUtils,{}
950,5853fbc1,SUCCESS,5,Javadoc fixes,{}
951,81903abb,SUCCESS,6,Fixing NumberUtils.isNumber so that 1.1L is not considered a number. LANG-664,{}
952,d61f50a3,SUCCESS,5,LANG-658: Forgot to document fixes made in 1034794 and 1034798,{}
953,d21847dd,SUCCESS,5,Best not to repeat misunderstanding in LANG-666 ...,{}
954,13ca1b2e,SUCCESS,5,Add a test for stripEnd,{}
955,4cc6a136,SUCCESS,6,LANG-666 Update Javadoc to make it clearer that the second parameter is the set of characters to remove,{}
956,b219cb01,SUCCESS,5,"Moving away from testing with java.awt code because on OS X it kicks off a Java UI window, also causing Gump to fail when running headless. See: http://mail-archives.apache.org/mod_mbox/commons-dev/201011.mbox/%3C87lj4p1ekq.fsf@v35516.1blu.de%3E and its replies",{}
957,f122fa66,SUCCESS,6,BEANUTILS-381 getMatchingAccessibleMethod does not correctly handle inheritance and method overloading - thanks to Todd Nine for the patch,{}
958,8958fd4a,SUCCESS,6,Revert bad update in r1034828; fix NPE warning a different way,{}
959,69a5b0ed,SUCCESS,6,Suppress deliberate raw types usage etc,{}
960,8dcf4059,SUCCESS,5,Check for Null and avoid NPE warning,{}
961,4ed69365,SUCCESS,5,Remove unthrown Exceptions assertEquals(true|false => asserTrue|False,{}
962,f886aa4f,SUCCESS,5,Avoid raw type warnings,{}
963,b4be0534,SUCCESS,5,Missing @Override,{}
964,2bae6878,SUCCESS,6,LANG-658 Fix remaining entries,{}
965,eb94e61a,SUCCESS,5,Add tests to check for duplicate entries in the conversion tables,{}
966,77a7d7f9,SUCCESS,5,LANG-658 Fix ograve entry,{}
967,69eb8025,SUCCESS,5,"LANG-659 - EntityArrays typo: {""\u2122"", ""&minus;""}, // minus sign, U+2212 ISOtech",{}
968,5dd97491,SUCCESS,6,Minor tweak to javadoc to improve clarity,{}
969,f5d8a74c,SUCCESS,5,[LANG-656] Fix Javadoc.,{}
970,7ccf72ee,SUCCESS,5,"Fixing the javadoc for indexOfAnyBut(CharSequence, char[]) per Dirk Starke's report",{}
971,808b62bd,SUCCESS,6,use [] for array delimiters,{}
972,a26c319b,SUCCESS,5,"Adding StringUtils.defaultIfBlank(String, String). Requested by Adam Dyga, patch from Nicklas Holm. LANG-655",{}
973,31c9b6c8,SUCCESS,6,[LANG-653] Updated release notes,{}
974,ab9117eb,SUCCESS,5,[LANG-653] Updated user guide,{}
975,ac343e1a,SUCCESS,6,[LANG-653] Added ConstantInitializer class,{}
976,18280461,SUCCESS,6,Organize imports only.,{}
977,c43916ed,SUCCESS,5,"Changing the StringBuilder to build around an empty String and not null, as null will cause an NPE. Reported by FindBugs",{}
978,2a0507d0,SUCCESS,5,[LANG-609] Updated user guide to cover AtomicSafeInitializer.,{}
979,5a333944,SUCCESS,6,[LANG-609] Added AtomicSafeInitializer class. Thanks to alexander dot apanasovich at gmail dot com for the proposal.,{}
980,cb2c23d1,SUCCESS,5,[lang-482] Updated release notes.,{}
981,8c89841c,SUCCESS,5,[lang-482] Added support for substitution in variable names.,{}
982,1592f1ca,SUCCESS,6,Upgrade reporting plugin versions and fix issues upgrading maven-checkstyle-plugin from version 2.3 to 2.6,{}
983,bb5aad1e,SUCCESS,5,COMMONSSITE-57 Fix announce mod_mbox link (I used version 1.4-SNAPSHOT of the commons-build-plugin to do this - need to release it and update commons-parent at some point),{}
984,036e87cd,SUCCESS,6,"Removed my author tag, typo, trailing spaces.",{}
985,cb0c61e7,SUCCESS,5,Make ObjectUtils.defaultIfNull generic,{}
986,1cb47698,SUCCESS,5,[lang-644] Add documentation for the new concurrent package.,{}
987,45c66cd5,SUCCESS,5,move private method to end,{}
988,9800f287,SUCCESS,6,use builder APIs for AnnotationUtils.toString(),{}
989,818d2e89,SUCCESS,5,"and add one last, even more complex, test",{}
990,d2306314,SUCCESS,5,add a meatier test,{}
991,b0ce2408,SUCCESS,6,"add hashCode and toString methods to AnnotationUtils, plus tests",{}
992,875abc7a,SUCCESS,5,"Per LANG-629, making the underlying set synchronized for CharSet",{}
993,fa16cc04,SUCCESS,5,Adding Shashi Kant Sharma's implementation of endsWithAny - LANG-614,{}
994,6ab24325,SUCCESS,5,add reverse equality test assertions,{}
995,3f27a2b2,SUCCESS,6,fix testBothArgsNull equivalence test,{}
996,ddcbe43c,SUCCESS,5,unused imports,{}
997,93f0804e,SUCCESS,6,verify that a user-generated annotation which does not directly implement equals() nevertheless compares equivalently to a 'real' annotation,{}
998,94154739,SUCCESS,5,revert previous change with unintentional reformatting,{}
999,970e5fce,SUCCESS,5,verify that a user-generated annotation which does not directly implement equals() nevertheless compares equivalently to a 'real' annotation,{}
1000,f523be74,SUCCESS,6,AnnotationUtils,{}
1001,f5a84473,SUCCESS,6,unused import,{}
1002,c3fd1e58,SUCCESS,5,Adding t/f and y/n options to toBooleanObject(String). LANG-649,{}
1003,da5c1f98,SUCCESS,6,Javadoc typo,{}
1004,75d5b74a,SUCCESS,5,"Applying my fix to LANG-645, and Mikael's test case; fixing the FastDateFormat to properly include the locale when formatting a Date",{}
1005,e67792f8,SUCCESS,6,"Adding Ulrich + Tomas' patch to LANG-596 adding a replace(String, Properties) variant to StrSubstitutor",{}
1006,596d8a88,SUCCESS,6,Removing the 'must be zero or positive' per Volker's comment on LANG-643,{}
1007,92f65370,SUCCESS,6,tweak,{}
1008,b2c32dc3,SUCCESS,5,explain why it is safe to suppress the cast warning on SerializationUtils.clone(),{}
1009,35ce7b84,SUCCESS,5,Fixing javadoc per LANG-643 to indicate an empty String is returned for negative length and not a thrown exception,{}
1010,ae3d4636,SUCCESS,6,Per discussion on StackOverflow: http://stackoverflow.com/questions/3282498/how-can-i-detect-a-unix-like-os-in-java src/main/java/org/apache/commons/lang3/SystemUtils.java - changing the javadoc to say 'UNIX like' rather than POSIX as some of the listed UNIX like operating systems are not POSIX compatible,{}
1011,dbd787b0,SUCCESS,6,make SerializationUtils.clone() type-safe,{}
1012,49120bd4,SUCCESS,5,suppress warning,{}
1013,65295d70,SUCCESS,5,Removing the CharSequenceUtils.length method in favour of the StringUtils.length method,{}
1014,30439c0d,SUCCESS,5,Added a new isSuccessful() method to the result object of MultiBackgroundInitializer.,{}
1015,fe11c81d,SUCCESS,5,Switched to JUnit 4 style.,{}
1016,f142a95b,SUCCESS,5,sp,{}
1017,ec239ed0,SUCCESS,6,allow subclass custom invocation handling,{}
1018,a981e54a,SUCCESS,5,add serialization support to EventListenerSupport,{}
1019,fd1c7032,SUCCESS,6,provide read access to the registered listener instances,{}
1020,2a9b6cbe,SUCCESS,5,set @since,{}
1021,c61d9e73,SUCCESS,6,Fix wrong cast.,{}
1022,0172e8b3,FAIL,4,"Reverting ""generification"" of toMap() method in ArrayUtils.",{}
1023,1912c15a,FAIL,4,Comment why OK to suppress the warning Remove unnecessary cast,{}
1024,5f377c54,SUCCESS,5,throw IllegalStateException as documented from validState(),{}
1025,1506b78c,SUCCESS,6,move/comment SuppressWarnings(unchecked)/refactor surrounding code,{}
1026,c0a4a533,SUCCESS,5,Minimise scope of @SuppressWarnings,{}
1027,74e28e85,SUCCESS,6,Eliminate unchecked cast,{}
1028,ab4a5896,SUCCESS,6,DateUtils.parseDate requires String[],{}
1029,8c86ea48,SUCCESS,5,MethodUtils.invoke[Static]Method require Object[] arrays,{}
1030,699a79dd,SUCCESS,14,ConstructorUtils.invokeExactConstructor and ConstructorUtils.invokeConstructor require Object[] arrays,{}
1031,35ff13d0,SUCCESS,5,Remove spurious import,{}
1032,846511d1,SUCCESS,5,Remove non-array version of test as it does not work.,{}
1033,3b6c6f37,SUCCESS,5,StringUtils.concat requires Object... not String... Add varargs version,{}
1034,299121f7,SUCCESS,5,"Adding back in tests for deprecated methods.  When the methods are removed, we'll remove the tests.  Added in annotation to ignore usage of deprecated methods.",{}
1035,0f3d2a3f,SUCCESS,5,"Some code clean-up.  Removing unnecessary boxing, array creation for varargs, etc.",{}
1036,67f7846b,SUCCESS,5,"Reverting change that removed ""superfluous"" type argument.",{}
1037,8dac17b5,SUCCESS,5,Removing some unnecessary boxing/casting/generics params,{}
1038,ab0ec24c,SUCCESS,5,Generifying toMap() method (adding in possibility for type inference on return type).,{}
1039,8d263e6d,SUCCESS,5,Generifying toMap() method (adding in possibility for type inference on return type).,{}
1040,3a95ec1b,SUCCESS,5,LANG-640: Add normalizeSpace to StringUtils,{}
1041,c2560c02,SUCCESS,5,Making it so that NumberUtils.createNumber throws a NumberFormatException instead of a StringIndexOutOfBoundsException when Strings such as 1eE are passed in. Thanks to Ingo Heinrich's report and patch in LANG-638,{}
1042,7c915333,SUCCESS,5,Fixing url to 3.0-beta javadoc,{}
1043,5e3a21d2,SUCCESS,5,Slight text change to download page,{}
1044,1c96bd0c,SUCCESS,6,Slight text change to download page,{}
1045,669171a3,SUCCESS,5,Added a 2nd download option. I've had to manually modify the output so it doesn't think the 2.5 version is called lang3,{}
1046,def3a5f6,SUCCESS,6,javadoc,{}
1047,45813a89,SUCCESS,5,"use static method for brevity, avoiding type params",{}
1048,32f3ff32,SUCCESS,6,use 1.5 method for determining inner class-ness; null safety is really the only remaining advantage of #isInnerClass.  This goes nicely with r919340,{}
1049,88e0f49d,SUCCESS,5,add methods for inspecting array types,{}
1050,c7ddd755,SUCCESS,5,s/if (foo) { return true; } return false;/return foo;/g,{}
1051,d3e5b54d,SUCCESS,5,missing svn keywords and @version: $ tags,{}
1052,e6ee54ca,SUCCESS,5,tabs to whitespace,{}
1053,cd8ed982,SUCCESS,5,Adding a note for Maven users,{}
1054,d7a73297,SUCCESS,5,Back to snapshot post tag,{}
1055,92201803,SUCCESS,5,Upgrading version to 3.0-beta,{}
1056,1a1ad3bb,SUCCESS,5,Small text change,{}
1057,a83b17ae,SUCCESS,5,Updating release notes by copying from the current contents of the upgradeto3_0.xml,{}
1058,2007b8ef,SUCCESS,5,LANG-580: Add Event Support Utilities,{}
1059,9d9979a1,SUCCESS,6,missing svn keywords and @version: $ tags,{}
1060,7b5700e7,SUCCESS,5,unused import,{}
1061,cd735836,SUCCESS,5,"Minor tweak, mention 3.0 is Java 5.0",{}
1062,26470bf1,SUCCESS,5,Back to snapshot post tag,{}
1063,7255dfff,SUCCESS,5,Prepare for beta-2,{}
1064,cb4857b4,SUCCESS,5,"Updating the data in the 3.0 changelog. Needs a bit more; i.e. reword/delete JIRA issues that make no sense, remove the WONTFIXes, merge the subtasks, tasks and wishes into enhancement/new feature. Comment on deprecateds going away.",{}
1065,88587b4d,SUCCESS,5,Adding a placeholder for the 3.0 changelog,{}
1066,2e11c5f7,SUCCESS,6,Upgrading the front page for 3.0 beta. Note that the 3.0 draft changelog needs creating,{}
1067,a28e7f6e,SUCCESS,5,Adding test cases for null checks.,{}
1068,2e5785f6,SUCCESS,5,Using CopyOnWriteArrayList for thread safety.,{}
1069,171fd966,SUCCESS,5,Improving javadoc documentation.,{}
1070,d280fd2a,SUCCESS,5,Adding a package.html file.,{}
1071,e9195c87,SUCCESS,5,Improving error checking logic and adding test cases to verify.,{}
1072,bc027070,SUCCESS,6,Backing out LANG-580,{}
1073,62d9b04b,SUCCESS,5,Changing artifactId to commons-lang3,{}
1074,dfd0a8fe,SUCCESS,5,Removing ReflectiveEventSupport per author's suggestion.,{}
1075,c11a6a7f,SUCCESS,5,compiler/generics warnings & a typo,{}
1076,81dff7ab,SUCCESS,5,Adding findbugs-exclude-filter.xml to the source archives,{}
1077,5e34fd72,SUCCESS,5,Fixing javadoc example.,{}
1078,4443f6f1,SUCCESS,6,Improving test coverage.,{}
1079,d3931874,SUCCESS,5,Changing the way we handle listener list.,{}
1080,ba33bef8,SUCCESS,5,Changing eol-style to native.,{}
1081,37c64d79,SUCCESS,5,Misc. event utils.,{}
1082,34658f08,SUCCESS,5,svn ps svn:eol-style native src/main/java/org/apache/commons/lang3/CharSequenceUtils.java svn ps svn:eol-style native src/test/java/org/apache/commons/lang3/CharSequenceUtilsTest.java,{}
1083,4d479dc2,SUCCESS,5,Updating the NOTICE file to be more clear as to the Spring code ownership,{}
1084,6f2b27d5,SUCCESS,5,Javadoc tweak,{}
1085,a77b42a2,SUCCESS,5,Javadoc Remove unnecessary cast,{}
1086,8315bc99,SUCCESS,5,"Must not use autoboxing for Booleans in toBooleanObject(String), as we rely on object equality in toBoolean(String)",{}
1087,2363845b,SUCCESS,5,Moving to snapshot again post the beta tag,{}
1088,211081b5,SUCCESS,5,Setting to 3.0-beta before tagging,{}
1089,8bc5a647,SUCCESS,6,Updating per Sebb's comment,{}
