id,commit,build,exec_time,comment,fix,lastFix
494,1acbff78,SUCCESS,15.0,This cl changes JsDocInfoParser and JSDocInfoBuilder in order to add the original comment position to JSDocInfo class. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=43294003,{},
495,4cef3016,SUCCESS,15.0,Make w3c_rtc.js public. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=43199630,{},
496,152b5a97,SUCCESS,16.0,"Remove com.google.common.io.{LimitInput,NullOutput}Stream. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=43198122",{},
497,92a336c6,SUCCESS,15.0,Add unprefixed page visibility api externs from http://www.w3.org/TR/page-visibility/ ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=43195381,{},
498,9fac3ccd,SUCCESS,14.0,Don't attempt to inline aliases of external names during collapse properties as all the sets can not be accounted for. Fixes issue 931 ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=43187988,{},
499,8a37f108,SUCCESS,14.0,Update Guava used by closure compiler to newly released 14.0 ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=43146905,{},
500,6578fb48,SUCCESS,15.0,"Replacing property access ""something.$inject"" to array element access ""something['$inject']"" to prevent $inject property from being optimized by property_renaming. Alternative to this is reduce the priority of angular pass in DefaultPassConfig. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=43134176",{},
501,7f6700e2,SUCCESS,15.0,Add patch from issue 921 as well as accompanying unit test.,{},
502,602dc384,SUCCESS,15.0,Add WaveTable symbol to w3c_audio.js.,{},
503,18972ecd,SUCCESS,14.0,Provide send and register methods for iframes and iframer,{},
504,bd60dbdf,SUCCESS,15.0,"In preparation for resolving class type parameters, use TemplateTypes not Strings as keys in the TemplateTypeMap. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=43074510",{},
505,82e74ae4,SUCCESS,14.0,Fix long line in gamepad externs. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=43072962,{},
506,dc838f4e,SUCCESS,15.0,Updated w3c_audio ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=43071951,{},
507,4403ef08,SUCCESS,15.0,"Add externs for W3C gamepad, fixes issue 927. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=43068180",{},
508,5b948590,SUCCESS,14.0,Don't reorder if condition expressions if they contain side-effects. Fixes issue 925. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=43060270,{},
509,f5a77bb4,SUCCESS,15.0,Add missing transformResponse field in $http.Config. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=43053498,{},
510,0e57fadb,SUCCESS,15.0,Move JSON to the common externs Fixes issue 890 ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42970896,{},
511,6ba7fd91,SUCCESS,15.0,"Put change handler in Loop. Currently, the same handler is used by all passes. This is a bug, named passes don't reset the handler so once it changes it stays there until the next PhaseOptimizer is created. The message in the tracer is used by no-one. The handler is never removed when the PhaseOptimizer is no longer needed (tiny mem leak). ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42965629",{},
512,05fc934b,SUCCESS,15.0,Pull Rhino from head. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42959489,{},
513,c7c4931b,SUCCESS,14.0,"Makes NodeUtil.newQualifiedNameNode to correctly process names that start with ""this"" keyword. Adds tests to NodeUtil.newQualifiedNameNode. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42928773",{},
514,e93aa3e1,SUCCESS,15.0,Add source map support to the ant task. Fixes issue 922 ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42923944,{},
515,cd96835a,SUCCESS,15.0,Allow either COMMA or PIPE as a suppression tag delimiter. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42922503,{},
516,6307afb9,SUCCESS,14.0,"Move startPass, endPass, newTracer and stopTracer in NamedPass, nothing else in PhaseOptimizer uses them. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42918171",{},
517,f2a75e82,SUCCESS,15.0,Updated hangouts API reference docs for 1.4 Staged at: http://devsite.googleplex.com/+/release-notes/hangouts http://devsite.googleplex.com/+/hangouts/api/ ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42910411,{},
518,6a8dd84f,SUCCESS,14.0,Allow --closure_entry_point to peg to a module by name ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42875140,{},
519,3ca6c3ae,SUCCESS,15.0,Avoid precondition check when building symbol table.,{},
520,76b2fd60,SUCCESS,15.0,Improvements to inline jsdoc parsing ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42869456,{},
521,92087fa9,SUCCESS,15.0,Hashcodes can change during type resolving. Make UnionType reflect that. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42869279,{},
522,de688bd7,SUCCESS,15.0,Externs update for the roll over Maps Api V3.11 to V3.12 ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42868610,{},
523,afabee81,SUCCESS,15.0,Deprecation warnings should never be errors. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42860731,{},
524,c559795b,SUCCESS,14.0,Some clean-up of the jsdoc parser. This is just a lot of code-moving. There should be no functional changes here. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42859670,{},
525,a86645ee,SUCCESS,14.0,"Assert that there are no parse warnings in tests, and fix a couple bugs in tests ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42843874",{},
526,99585428,SUCCESS,16.0,Externs for window.setImmediate and window.clearImmediate. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42823646,{},
527,4fbbc47c,SUCCESS,15.0,Fixes issue 919,{},
528,c5e6df9c,SUCCESS,14.0,"Enable declaring ""classTemplates"" parameters on user types. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42818325",{},
529,2bb108b4,SUCCESS,15.0,Put more stats in sponge's xml output. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42815495,{},
530,48342227,SUCCESS,15.0,"Add FB.Canvas.getPageInfo to FB's externs, fixes issue 918. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42783295",{},
531,7cbbd9b7,SUCCESS,15.0,Automated g4 rollback.,{},
532,5b3955b3,SUCCESS,15.0,"Introduce a working-titled ""classTemplate"" annotation. For use when declaring templatized classes. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42665388",{},
533,b65f3620,SUCCESS,14.0,Automated g4 rollback.,{},
534,b2866728,SUCCESS,14.0,Don't eat Rhino parser exceptions.  Report an error instead. Also fix the error where we attempted to remove a empty SCRIPT node. Fixes issue 915. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42648115,{},
535,ae1c9644,SUCCESS,15.0,An attempt to describe policies for some of the challenging aspects of an externs file for the Chrome Extension APIs. Builds on the existing section describing when to add a pacakge to this externs file to have: 1. When to add packages to this file 2. Optional parameters 3. Pseduo-types 4. Events 5. Nullability,{},
536,d5142bea,SUCCESS,15.0,"Make CodeChangeHandler a class, so that the subclasses can share default method implementations. (Also, it'll be easier for me to extend it from PhaseOptimizer to keep track of changed functions.) ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42635623",{},
537,abf3ea22,SUCCESS,15.0,build break fix ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42620210,{},
538,76d1223d,SUCCESS,14.0,Chrome extension push messaging API added to externs ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42615505,{},
539,c51a4ee5,SUCCESS,15.0,Add type-checking for inline type docs ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42560295,{},
540,4482d47a,SUCCESS,14.0,When using a flagfile preserve command-line warning guard settings and have them take presedence over the flag file. Fixes issue 916 ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42555623,{},
541,f1f1e537,SUCCESS,15.0,"Change various file copyright messages to ""Closure Compiler Authors""",{},
542,b53207c1,SUCCESS,16.0,"Implement inline jsdocs, as described in the public jsdoc wiki This does not actually use the types yet for any type-checking. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42548438",{},
543,5532991b,SUCCESS,15.0,Merge branch 'moe_writing_branch_from_220e2dad8d7db6bdb1a58609b86a76bf60d7d1fc',{},
544,9f0a537f,SUCCESS,14.0,Delete an unused compiler warning definition. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42478336,{},
545,a9596870,SUCCESS,14.0,Templatize the native array methods to improve type checking. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42439345,{},
546,ffe7a630,SUCCESS,15.0,"Modified DFA to use the latest version of angular. Added Angular's externs file, and made a few fixes in it. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42439004",{},
547,2908d87b,SUCCESS,15.0,Merge branch 'master' of https://code.google.com/p/closure-compiler,{},
548,220e2dad,SUCCESS,14.0,"When we upgraded ant, the javadoc html completely changed. I'm not really interested in maintaining our own javadoc styles, so switch this to use the standard stylesheets ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42435942",{},
549,5ebbf03d,SUCCESS,15.0,Make VERBOSE mode a little more VERBOSE enable this diagnostic groups by default: CHECK_REGEXP VISIBILITY CONST These are documented as being off by default so we will need to update that when we do the release. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42374237,{},
550,e24d72c2,SUCCESS,15.0,Not sorting providedNames can speed up the closurePrimitives pass by 15-20% ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42372901,{},
551,d0e02f0a,SUCCESS,15.0,add @ngInject to the compiler config. This ensures that older versions of the compiler won't emit an error if they see this annotation ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42368030,{},
552,add71e12,SUCCESS,15.0,Add new getLineDash and setLineDash canvas context functions to the common externs.  See: http://www.w3.org/html/wg/drafts/2dcontext/html5_canvas/ ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42363393,{},
553,8fad4fe9,SUCCESS,14.0,update angular externs ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42287726,{},
554,f964ec0a,SUCCESS,15.0,Remove rhino testing code from the repo ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42287180,{},
555,b3f312d7,SUCCESS,14.0,Remove javadoc from main repo. It now lives in https://code.google.com/p/closure-compiler.javadoc/,{},
556,2a234630,SUCCESS,14.0,Remove javadoc from main repo. It now lives in https://code.google.com/p/closure-compiler.javadoc/,{},
557,4796bc81,SUCCESS,15.0,"Remove 'o' and '$j' from externs, now that these are handled by ParserConfig.properties ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42242347",{},
558,7a42818a,SUCCESS,15.0,Add some reserved variables to the config. The bogus tests have been fixed. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42230054,{},
559,11874620,SUCCESS,15.0,Automated g4 rollback,{},
560,a6be7445,SUCCESS,15.0,Add some reserved variables to the config. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42182151,{},
561,ae2bc6a7,SUCCESS,15.0,Add chrome.runtime namespace to chrome extensions externs. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=42171203,{},
562,e2b3dbec,SUCCESS,15.0,Update the Web Notifications externs to the latest specs.,{},
563,56f23221,SUCCESS,15.0,Add new error string implemented by w3c speech recognition api.,{},
564,9fd41e8f,SUCCESS,15.0,Add a separate error and diagnostic group to allow configuring the @struct/@dict inheritence warnings.  This allows the @struct inheritence warnings to be turned off for projects using a legacy code as base classes but still deriving some benefit from better checks on inpropriate property additions.,{},
565,58b8b27d,SUCCESS,15.0,Externs for Maps API v3.11.9.,{},
566,44ebf606,SUCCESS,15.0,"Extends TemplatizedType to handle any number of template types, and removes IndexedType. Converts Array and Object to the new generic templatized type system.",{},
567,14a3fc38,SUCCESS,15.0,fix a cryptic warning due to an equally cryptic cast.,{},
568,f820d712,SUCCESS,14.0,$timeout.cancel externs type definition,{},
569,658abed5,SUCCESS,15.0,Change jsdoc calculation so that if you have /** jsdoc */ a = b = c; the jsdoc applies to a and b and c.,{},
570,2f853df3,SUCCESS,15.0,"Adding the ""name"" property to DOMError interface.",{},
571,e46b1409,SUCCESS,14.0,Fix bug in checkUnionEquivalenceHelper.,{},
572,50f7b78c,SUCCESS,15.0,Update copyright for public externs,{},
573,b27315c5,SUCCESS,15.0,"Externs should be ""Closure Compiler Authors"" not ""Closure Library Authors""",{},
574,110943ab,SUCCESS,15.0,Externs for Maps API v3.11.8.,{},
575,b01e2db8,SUCCESS,14.0,Add @model to list of allowed annotation.,{},
576,805436ff,SUCCESS,14.0,Automated g4 rollback,{},
577,20651721,SUCCESS,15.0,"Adds a TemplateTypeMap, which encapsulates a mapping between template keys (String) and their values (JSType). Hooks into all relevant JSTypes except TemplatizedType.",{},
578,e79ee2e8,SUCCESS,15.0,Warn if disambiguating a property might be allowed by usage but disallowed due to a invalidation of a related type.,{},
579,97298c5d,SUCCESS,15.0,Fix typo,{},
580,555c3fdd,SUCCESS,15.0,"Hack to prevent introducing variables starting with ""_"" into global scope when inlining functions.",{},
581,f9676f0f,SUCCESS,15.0,allow type casts in property tests,{},
582,b3a25b66,SUCCESS,16.0,Renaming @angularInject to @ngInject per request from AngularJS devs.,{},
583,d0433a70,SUCCESS,15.0,This CL adds a new AngularPass,{},
584,4cac8c1e,SUCCESS,16.0,Renames ParameterizedType to TemplatizedType.,{},
585,64f70b43,SUCCESS,15.0,Some clean-up of how we handle unrecognized annotation - add a flag extra_annotation_name - tie unknown annotation warnings to --warning_level rather than --compilation_level - add annotations from jsdoc3 to the default set. fixes issue 901,{},
586,4087fe73,SUCCESS,14.0,"Allow @suppress on all assignments. Now that we have a CAST node, it's harder to tell if the RHS of an ASSIGN is a FUNCTION. Rather than special-case it, it seemed easier to just allow @suppress on all assigments",{},
587,8066fd08,SUCCESS,15.0,"Provide the full signature for angular.$timeout, including cancel.",{},
588,ff090b08,SUCCESS,14.0,It's OK to null out ontouch* and ongesture* handlers,{},
589,6b2a3bc7,SUCCESS,15.0,Add externs for unprefixed CSS 3 transforms and transitions.,{},
590,34d44d52,SUCCESS,15.0,Externs for Maps API v3.11.7.,{},
591,606729f0,SUCCESS,14.0,Allow creation of static properties on structs.,{},
592,580ef744,SUCCESS,15.0,Chrome extension extern fixes and cleanup.,{},
593,e4b41a72,SUCCESS,14.0,Add getter/setter for checkDeterminism option.,{},
594,e7c80359,SUCCESS,14.0,"jscompiler: remove obsolete command-line flag ""cast"".",{},
595,a4b0d535,SUCCESS,15.0,Delete a node removal that never removes anything.,{},
596,7d5af6c4,SUCCESS,15.0,Add determinism checking regression test.,{},
597,36d0c1e6,SUCCESS,15.0,The externs counterpart to changing Closure's createTextNode,{},
598,fbd53477,SUCCESS,15.0,Small update to chrome extensions extern Contributed by amattie Fixes issue 876 https://code.google.com/p/closure-compiler/issues/detail?id=876 try #2 Makes all the parameters of chrome.windows.* optional. Updates some testing code.,{},
599,e97b7c78,SUCCESS,15.0,Allow generated externs to use '?'.,{},
600,88f6521c,SUCCESS,15.0,Fix CAST nodes in the IR helper,{},
601,d3adbc32,SUCCESS,15.0,Adding @angularInject annotation to the list of supported annotations,{},
602,ecc7e373,SUCCESS,15.0,Allow @expose on stub declarations,{},
603,c480d8d8,SUCCESS,14.0,Externs for Maps API v3.11.6.,{},
604,10363af9,SUCCESS,15.0,Make dead-code elimination go to a fixpt.,{},
605,3e8ad052,SUCCESS,14.0,Correct typo.,{},
606,d9220c82,SUCCESS,14.0,Add check that there are no duplicates in prevUsedRenameMap.,{},
607,05a643ba,SUCCESS,15.0,Changes to fix new warnings introduced by better type inferrencing of Array.prototype methods,{},
608,33a54769,SUCCESS,14.0,format anonymous function names better. fixes issue 889,{},
609,6a0d35ff,SUCCESS,16.0,Remove duplicate diagnostic group,{},
610,9bf6d8db,SUCCESS,14.0,More unused locals and parameter removal and unused parameter warning suppression.,{},
611,4543b6ef,SUCCESS,15.0,Have JsCompiler avoid renaming variables to '$j' because extensions which use: $j = jQuery.noConflict(); override the value of '$j' with a function.,{},
612,219b5d1a,SUCCESS,14.0,Add BAD_FUNCTION_DECLARATION to the ambiguousFunctionDecl suppression group,{},
613,69eda8e2,SUCCESS,14.0,Updating externs compiler to handle exports with template declarations.,{},
614,71177c42,SUCCESS,16.0,Remove non-determinism in InlineFunctions.,{},
615,8ab4ecc0,SUCCESS,15.0,Report changing/total loopable passes in PerformanceTracker.,{},
616,360a4c80,SUCCESS,15.0,"Change a number of indexedDB functions to take primitive and array types instead of !Object type for keys and * for values, in accordance with the documentation at https://developer.mozilla.org/en-US/docs/IndexedDB and http://www.w3.org/TR/IndexedDB/#key-construct)",{},
617,8ab7711a,SUCCESS,15.0,Add OBSOLETE to DOMApplicationCache prototype.,{},
618,fe4ea1e3,SUCCESS,14.0,Refactor PerformanceTracker and allow tracking of negative diffs for size increases.,{},
619,0a8cc6d4,SUCCESS,14.0,Fix a normalization verifcation bug discovered when reviewing unused variables.,{},
620,f0ff2971,SUCCESS,15.0,Cruft removal: remove some unused locals and parameters.,{},
621,32fe2505,SUCCESS,15.0,Respect coding convention constants as well as @const annotations when inferring types.,{},
622,82776475,SUCCESS,15.0,This particular CL contains the changes to KeyRange and the corresponding changes to callers to prevent new compiler errors.,{},
623,20ffff15,SUCCESS,15.0,"Fix typo R=wesalvaro DELTA=1 (0 added, 0 deleted, 1 changed)",{},
624,f4700881,SUCCESS,15.0,Add google chart tools / visualization API externs file. Contributed by Victor Berchet. http://code.google.com/p/closure-compiler/issues/detail?id=856,{},
625,77d424b5,SUCCESS,15.0,"Proper arity checking requires JSDoc annotations, to determine optional and var_args properties, trying to guess in the default coding convention only cause unsolvable problems.",{},
626,1dfad504,SUCCESS,15.0,"In simple mode, do not remove unreferenced function arguments. Fixes issue 253",{},
627,2353d807,SUCCESS,15.0,Improve the scheduling of loopable passes,{},
628,e9dd4160,SUCCESS,15.0,Automated g4 rollback,{},
629,faa13f6b,SUCCESS,15.0,Add google chart tools / visualization API externs file. Contributed by Victor Berchet.,{},
630,d21ed1a2,SUCCESS,15.0,Automated g4 rollback,{},
631,85870adc,SUCCESS,15.0,Subset of original CL which updates IndexedDB's ObjectStore to properly take * for values and require KeyType for keys.,{},
632,e0c08800,SUCCESS,15.0,Report an error if a function declaration is not compatible with strict mode.,{},
633,c4f0d592,SUCCESS,15.0,Angular: Adds optional boolean parameter for Scope#$new() to create isolate scope instead of child.,{},
634,f4cc8e40,SUCCESS,15.0,Automated g4 rollback,{},
635,68bd437f,SUCCESS,15.0,Small update to chrome extensions extern Contributed by amattie Fixes issue 876 https://code.google.com/p/closure-compiler/issues/detail?id=876,{},
636,4d76dedc,SUCCESS,15.0,Clean up a bunch of code warnings that are visible in eclipse.,{},
637,52bbe384,SUCCESS,15.0,Add requested unit test.,{},
638,5a0efdcf,SUCCESS,15.0,Handle chained assignment and the resulting aliases more gracefully. Fixes issue 874 Fixes issue 838,{},
639,d635254c,SUCCESS,16.0,Allow people to add @const to constructors in order to prevent them from being able to be subclassed. This will result in an error by default.,{},
640,bf52b91c,SUCCESS,15.0,"Fix getJSDocInfo to only return the jsdoc info for itself. Change CheckAccessControls to use the default externs, which exposes this problem",{},
641,7bd6ac99,SUCCESS,15.0,Partly revert CL because it broke gmail,{},
642,acf2295d,SUCCESS,14.0,"Adding some missing properties in Angular: Scope.$id, Scope.$parent and NgModelController.$viewChangeListener.",{},
643,6259562c,SUCCESS,15.0,"Move cross-module passes all together at the end, after the main optimization loop.",{},
644,d1cfe679,SUCCESS,15.0,Fix null pointer bug encountered when trying to extend non-existent interfaces.,{},
645,61095090,SUCCESS,14.0,Fix stack overflow with cycle in prototype chain.,{},
646,8a15e3bd,SUCCESS,14.0,"fix a bug in the jstype parser, to allow Array.<?>",{},
647,155a2e43,SUCCESS,15.0,Add a few mising diagnostic groups to the list of accepted suppress names. Fixes issue 862.,{},
648,132858ac,SUCCESS,14.0,fix a bug in the parameterized subtype relation,{},
649,c462a2a6,SUCCESS,15.0,Cleanup of some of the main compiler classes.,{},
650,b0ed6d01,SUCCESS,15.0,Slightly simplify shuffling code.,{},
651,7c38d5e5,SUCCESS,15.0,remove the kindle fire work around since the fix has been pushed out to the devices.,{},
652,d80fcc04,SUCCESS,15.0,Special case catch expressions to work around the fact that we don't module catch block as lexical scope for the exception and it doesn't belong in the function scope. Fixes issue 864.,{},
653,3cc85c3c,SUCCESS,15.0,Don't use a TreeMap where a HashMap will do.,{},
654,51b1e6ea,SUCCESS,14.0,Bugfix for object literals that are structs or dicts.,{},
655,e864fe3d,SUCCESS,14.0,Add the new HTMLAnchorElement properties to externs.,{},
656,da99b26d,SUCCESS,14.0,"Adding ""size"" property to FileAPI Metadata class.",{},
657,4e0dd9cf,SUCCESS,15.0,Remove naming mismatches in DefaultPassConfig,{},
658,c1c93184,SUCCESS,16.0,Added NgModelController to the extern file,{},
659,08c7218b,SUCCESS,15.0,Adds missing createMediaElementSource method to the Web Audio API.,{},
660,273b440b,SUCCESS,15.0,Make it easier to write unit tests that verify that the a peephole optimization does not require multiple passes (some do).,{},
661,6a6fe714,SUCCESS,15.0,"Add the ""control"" attribute to HTMLLabelElement, which is new to HTML5. Fixes issue 878",{},
662,7cbf319b,SUCCESS,14.0,Remove reference to internal command-line option from the external command line interface. Fixes issue 871,{},
663,4a9d8d53,SUCCESS,15.0,Create a less hacky mechanism to prevent renaming to a given name.,{},
664,fa27d5e2,SUCCESS,15.0,Update WebKit CSS externs,{},
665,58171a7d,SUCCESS,15.0,Update IDBTransaction.prototype.mode to reflect that the spec is changing,{},
666,89c45680,SUCCESS,14.0,"Peephole optimizations should not be emitting errors. Downgrade them to warnings.  They should be moved to a ""suspicous code"" pass.",{},
667,efefb736,SUCCESS,14.0,Fix issue 873 Converting from an interface type to a constructor which @implements itself causes stack overflow.,{},
668,1c95684b,SUCCESS,15.0,Have parameterized types particpate in the subtype relationships.,{},
669,58720883,SUCCESS,14.0,also allow @const {type} jsdoc has allowed this for a while,{},
670,a7e727d6,SUCCESS,14.0,"W3C speech recognition api was updated in Chrome M25 (now in canary), which are reflected below.",{},
671,0b054d7d,SUCCESS,15.0,Automated g4 rollback,{},
672,e14000ea,SUCCESS,15.0,Tighten leastSupertype/greatestSubtype relationships for parameterized types in advance of creating a true subtype relationship between the types.,{},
673,07d6ec66,SUCCESS,15.0,Enable preserving old Asts when compiling for clients which can use the extra position info.,{},
674,9a0099ba,SUCCESS,15.0,Indicate that IDBDatabase implements EventTarget as specified in W3C spec.,{},
675,384daa77,SUCCESS,15.0,"Allow @private {type} The JSDoc people seem OK with this approach. The implementation is a bit of a fudge job, but I think this will do the ""right"" thing without breaking any of the existing APIs.",{},
676,d7150bed,SUCCESS,14.0,Do template type replacement of unknown types too re-roll,{},
677,375e3588,SUCCESS,15.0,"Preserve template keys when building derivative function types for .call, .apply, and .bind Also adds a TypeCheckTest for the issue this was fixing.",{},
678,4abe0472,SUCCESS,15.0,Add @stableIdGenerator support to jscompiler.,{},
679,7f82eef2,SUCCESS,15.0,Automated g4 rollback,{},
680,ba8491b4,SUCCESS,14.0,Enable preserving old Asts when compiling for clients which can use the extra position info.,{},
681,769694fc,SUCCESS,15.0,fix some bad internal bookkeeping around optional parameters and the 'call' method.,{},
682,c7711ad6,SUCCESS,15.0,Modified the jQueryCallback JSDoc to accomodate callbacks with arguments.,{},
683,7e6c80e4,SUCCESS,15.0,Automated g4 rollback,{},
684,ff4c862a,SUCCESS,15.0,Automated g4 rollback,{},
685,93252fd6,SUCCESS,15.0,Don't keep a stack of CFGs during UnreachableCodeElimination.,{},
686,1d3903ed,SUCCESS,15.0,Do template type replacement of unknown types too,{},
687,1ae561bd,SUCCESS,15.0,"Preserve template keys when building derivative function types for .call, .apply, and .bind",{},
688,2bbded19,SUCCESS,15.0,"Simplify a bunch of the subclassing around types and property maps, and more clearly document the few places where we generate properties lazily.",{},
689,61ae9e32,SUCCESS,16.0,Angular Externs: Fixes the callback argument.,{},
690,6c51485e,SUCCESS,15.0,"Add an explicit ""trusted strings"" mode.",{},
691,0e298f24,SUCCESS,15.0,First step for adding a new stable ID generator in JSCompiler: add a new @stableIdGenerator jsdoc annotation.,{},
692,409e8b9d,SUCCESS,16.0,Externs for Maps API v3.11.2.,{},
693,1f03286c,SUCCESS,15.0,AngularJS: Added $http.Response typedef and cleaned up the HttpPromise and Promise parameters.,{},
694,e262606c,SUCCESS,14.0,"Don't remove ""var"" statement from pruned cases.",{},
695,3379aefd,SUCCESS,14.0,"Introduce typedef IDBKeyType for valid key types, to better reflect the spec at http://www.w3.org/TR/IndexedDB/#key-construct. Subsequent CLs will use this typedef more broadly in this externs file and in closure.",{},
696,ed37dd19,SUCCESS,14.0,Remove some redundancy from RecordType.,{},
697,82bc4c50,SUCCESS,15.0,"Change the event type of chrome.input.ime.onKeyEvent, and add chrome.input.ime.keyEventHandled.",{},
698,c6b0922f,SUCCESS,15.0,Fix bugs around NoResolvedType type relations,{},
699,2b3560b8,SUCCESS,14.0,"When inferring the template type for a varargs template parameter, collect the types of the following parameters as well. This improves the handling of Array.prototype.push and similiar functions.",{},
700,b2430d29,SUCCESS,15.0,"Proposal: change how we represent property sets on objects. I went down this rabbit-hole to experiment with a few different things: - Separating property bookkeeping from type relation bookkeeping. - Use the same property-store for ""new Foo()"" and ""Foo.prototype"". I don't think that maintaining separate property maps for these two types actually buys us anything, and it's inconsistent with how they're used in practice. - Use the same property-store for ""Foo.<Bar>"" and ""Foo.<Baz>"" I actually like how this ended up--it's a lot easier to see how properties are inherited. But I'm curious what others think.",{},
701,05920e53,SUCCESS,15.0,No code changes! This is just some proofreading of the comments as I read some of the source files. Let me know if I butchered anything.,{},
702,29083672,SUCCESS,15.0,"AngularJS: Fix for $cacheFactory. As it was, it couldn't be used as a @param definition.",{},
703,06107162,SUCCESS,14.0,Emit an error if the output is the same as the input. Fixes issue 867,{},
704,08969b27,SUCCESS,14.0,making EventListener an interface to be compliant with http://www.w3.org/TR/DOM-Level-2-Events/events.html#Events-EventListener,{},
705,ba06779c,SUCCESS,14.0,Add latest chrome speech api to javascript externs.,{},
706,29dc33fd,SUCCESS,15.0,"Some corrections to the ""canCastTo"" relationship. Add some basic tests but the bulk of the tests remain in TypeCheckTest.",{},
707,9013f3c1,SUCCESS,15.0,Angular's $location.path returns $location when called with a string parameter.,{},
708,602e2c2a,SUCCESS,15.0,Remove trailing whitespace produced by warnings whitelist generator.,{},
709,796557c7,SUCCESS,14.0,"Introduce a type relationship visitor, and a ""can cast"" relationship.",{},
710,466079ab,SUCCESS,15.0,externs/es5.js: Fix the return type of Object.seal and Object.freeze.,{},
711,3f98ae7b,SUCCESS,15.0,Externs for Maps API v3.11.1.,{},
712,a8e8245f,SUCCESS,16.0,canAssignTo -> isSubtype there's no real reason for this method to exist,{},
