id,commit,build,exec_time,comment,fix
583,4bf4af8,SUCCESS,14.0,[MATH-759] add resolution to changes.xml.,{}
584,d8a107f,SUCCESS,14.0,Javadoc.,{}
585,ec145be,SUCCESS,14.0,"MATH-854 Fill ""throw"" clauses.",{}
586,ce6d20c,SUCCESS,14.0,Improved polygons creation with a numerically more robust constructor.,{}
587,ba204bf,SUCCESS,15.0,Added Dan Checkoway as contributor due to his patch for MATH-474.,{}
588,4fda2ec,SUCCESS,14.0,Fix special characters in changes.xml.,{}
589,289e7fa,SUCCESS,14.0,"[MATH-474] Added Frequency#merge method, thanks to patch from Dan Checkoway.",{}
590,f0e5890,SUCCESS,14.0,Small fixes of javadoc @throws tags.,{}
591,b3cbce4,SUCCESS,14.0,Removed unneeded import in package-info.,{}
592,c657a84,SUCCESS,14.0,"Fix checkstyle warnings, added missing javadoc.",{}
593,621806b,SUCCESS,14.0,[MATH-778] Allow unlimited input values for Dfp#multiply.,{}
594,0761116,SUCCESS,14.0,"MATH-868 MATH-879 ""lambda"" and ""inputSigma"" should be passed to ""optimize"" as arguments of type ""OptimizationData"". Deprecated constructors. Updated unit tests.",{}
595,3a610d3,SUCCESS,14.0,"MATH-816 Mixture model distribution.  Original code contributed by Jared Becksfort, committed with changes as discussed on the JIRA page.",{}
596,05366a5,SUCCESS,14.0,"MATH-815 Added method that was missing in the original commit: ""getDimensions()"", renamed to ""getDimension()"".",{}
597,146638a,SUCCESS,14.0,MATH-881 Removed useless method.,{}
598,84a7829,SUCCESS,15.0,MATH-881 Removed meaningless properties for multivariate distributions.,{}
599,c88186e,SUCCESS,14.0,"Inner class should have been ""static"".",{}
600,0320f5e,SUCCESS,13.0,"Formatting. ""final"" keyword.",{}
601,1e4d8a5,SUCCESS,15.0,"Formatting. Removed unnecessary decimal point on constants, and added explicit cast where necessary.",{}
602,9893a19,SUCCESS,14.0,"MATH-873 Removed usage of ""maximum number of evaluations"" in a place where it altered the algorithm's core behaviour (whereas it should only serve as a processing time limit).",{}
603,b4d3b71,SUCCESS,15.0,"MATH-872 Sigma values expressed as a kind of ""OptimizationData"". Deprecated constructors that were passed an ""inputSigma"" argument.",{}
604,d0d685f,SUCCESS,14.0,"MATH-874 Simple bounds expressed as a kind of ""0ptimizationData"". The specification of simple bounds is handled in ""BaseAbstractMultivariateOptimizer""; hence ""BaseAbstractMultivariateSimpleBoundsOptimizer"" is deprecated.",{}
605,9a4116d,SUCCESS,15.0,"MATH-874 New API allows to pass the simplex as an argument to ""optimize"".",{}
606,b2f7873,SUCCESS,14.0,"MATH-874 New ""optimize"" method.",{}
607,952caec,SUCCESS,14.0,Replaced bit operator with logical operator.,{}
608,9adba00,SUCCESS,14.0,"Javadoc. [After the MATH-867 fix, this warning is obsolete.]",{}
609,3d76b1e,SUCCESS,14.0,Fixed javadoc warnings.,{}
610,4585a30,SUCCESS,14.0,"MATH-876 Changed ""<commons.componentid>"" property (used in ""commons-parent"" to create the ""Bundle-SymbolicName"" entry in ""MANIFEST.MF"").",{}
611,ab871bc,SUCCESS,14.0,"MATH-875: deprecated sparseIterator() in the RealVector hierarchy, and replaced its use with iterator().",{}
612,2be110d,SUCCESS,14.0,MATH-854: FieldMatrix.setSubMatrix does *not* throw NumberIsTooSmallException.,{}
613,2682318,SUCCESS,14.0,MATH-854: populated throws clause of BlockFieldMatrix.,{}
614,30bb9db,SUCCESS,14.0,Javadoc.,{}
615,e0f6015,SUCCESS,13.0,Made file character set explicit and added file loading tests.,{}
616,94ae35f,SUCCESS,15.0,Removed trailing spaces.,{}
617,d84669a,SUCCESS,14.0,Javadoc.,{}
618,3ce97db,SUCCESS,14.0,Read bound values from base class instead of duplicating the data.,{}
619,f8e1f63,SUCCESS,14.0,Improved Javadoc.,{}
620,b83009e,SUCCESS,14.0,"Remove trailing spaces, added missing javadoc tags.",{}
621,0b9e1f5,SUCCESS,15.0,User's guide for special functions now reports accuracy of Gamma.gamma(double).,{}
622,7cee231,SUCCESS,14.0,MATH-854: populated throws clause of Array2DRowFieldMatrix.,{}
623,71e7324,SUCCESS,15.0,MATH-854: populated throws clause of AbstractFieldMatrix.,{}
624,f056320,SUCCESS,14.0,MATH-854: populated throws clause of FieldMatrix.,{}
625,e84fc8a,SUCCESS,14.0,User's guide for special functions now reports accuracy of Gamma.logGamma(double).,{}
626,46fda84,SUCCESS,14.0,Final keyword.,{}
627,ec7c825,SUCCESS,14.0,Added missing throws declarations. JIRA: MATH-854.,{}
628,896f15a,SUCCESS,13.0,Indentation.,{}
629,72cd0ef,SUCCESS,14.0,Added distance to point to 2D Line and Segment.,{}
630,be8e813,SUCCESS,14.0,"Update ""changes.xml"".",{}
631,a55c142,SUCCESS,14.0,CheckStyle.,{}
632,5f1b2df,SUCCESS,14.0,"MATH-867 Previous commit was missing a crucial modification (in the ""repair"" method), an inconsistency which entailed the failing of some tests. With that modification (thanks to Nikolaus Hansen), it was established that the ""encode"" and ""decode"" steps were indeed useless. This commit thus removes them, and all the code that was necessary only because of those two methods. Finite and infinite can now be freely mixed. Unit tests that depended on those limitations were also removed (thus also the one that was added following MATH-865).",{}
633,7c7d7e8,SUCCESS,14.0,"MATH-867 Modified ""encode"" and ""decode"" methods. Unit test ""testFitAccuracyDependsOnBoundary"" now passes and is thus enabled. Unit test ""testConstrainedRosen"" had to be modified in order to not fail with the new code (starting point is set closer to the solution).",{}
634,6e62aef,SUCCESS,15.0,"MATH-867 Unit test showing the problem. It is disabled (with the ""@Ignore"" annotation) because it fails with the current code.",{}
635,4c5534f,SUCCESS,14.0,Fixed some issues in nth root derivatives at 0.,{}
636,25aad2a,SUCCESS,14.0,"User's Guide, Special Functions: changed the introduction, as special functions should not be considered as a by-product of Commons-Math.",{}
637,9afe132,SUCCESS,15.0,"User's guide for special functions now uses the APT format, instead of the XDOC format.",{}
638,7b45e6f,SUCCESS,13.0,"MATH-854: filled the ""throws"" clause of BlockRealMatrix.",{}
639,f3599ae,SUCCESS,14.0,Populated throws clause of OpenMapRealMatrix (MATH-854).,{}
640,7c78cae,SUCCESS,14.0,MATH-870: deprecated SparseFieldMatrix.,{}
641,0b5c213,SUCCESS,14.0,MATH-870: deprecated SparseRealMatrix and OpenMapRealMatrix.,{}
642,f78bd2b,SUCCESS,14.0,MATH-870: deprecated SparseFieldVector.,{}
643,853a793,SUCCESS,14.0,MATH-870: javadoc.,{}
644,300d34b,SUCCESS,14.0,"MATH-870: deprecated OpenMapRealVector, SparseRealVector.",{}
645,b4d82b8,SUCCESS,14.0,"MATH-853 New exception intended to become, as of release 4.0, the base class for all CM exceptions (except ""NullArgumentException"").",{}
646,b66f972,SUCCESS,14.0,"In AbstractRealMatrix, provided empty implementations to methods   - createMatrix(int, int),   - copy(),   - getEntry(int, int),   - setEntry(int, int). This allows the use of the @Override tag in classes Array2DRowRealMatrix, BlockRealMatrix, OpenMapRealMatrix with java 5.",{}
647,b0d18a4,SUCCESS,15.0,Javadoc fixes.,{}
648,e457a7c,SUCCESS,14.0,Typo.,{}
649,138e161,SUCCESS,15.0,Added tests confirming exception behavior for regress(double[]).,{}
650,7f7c485,SUCCESS,14.0,"[MATH-848] Fixed Schur transformation for certain input matrices, changed index parameter names to indicate their purpose.",{}
651,0dd4598,SUCCESS,14.0,Typo.,{}
652,abb204e,SUCCESS,14.0,"MATH-860 Matrix ""block inversion"".",{}
653,4e38287,SUCCESS,15.0,"MATH-865 Update ""changes"" file.",{}
654,c73fad0,SUCCESS,14.0,"MATH-865 Early detection that overflow will occur in the variables normalization procedure (""encode"" method). Warning mentioned in the documentation.",{}
655,efa9de0,SUCCESS,14.0,"MATH-864 Fixed missing ""repair"" of a point that lies outside the boundaries. Thanks to Frank Hessen for the report and for pinpointing the cause of the problem.",{}
656,5a50073,SUCCESS,14.0,"MATH-863 Patch provided by Julien Anxionnat:  * method name change,  * bug fix and unit test for ""dotProduct"" (instance method).",{}
657,dea09c7,SUCCESS,14.0,"In AbstractRealMatrix, removed orphan javadoc comment.",{}
658,d5a9dab,SUCCESS,15.0,"In AbstractRealMatrix, removed empty abstract method copy() (specified in interface RealMatrix).",{}
659,479ef5d,SUCCESS,13.0,"Removed some @Override tags, which have become illegal following some changes in r1388154.",{}
660,8ae7ff2,SUCCESS,14.0,"MATH-854   - filled the ""throws"" clause of Array2DRowRealMatrix,   - corrected some method signatures in RealMatrix and AbstractRealMatrix accordingly,   - in AbstractRealMatrix, removed ""abstract implementations"" of some methods specified in interface RealMatrix, as they serve no purpose.",{}
661,4a8363f,SUCCESS,15.0,"MATH-863 New ""Quaternion"" class. Thanks to Julien Anxionnat. After applying the original patch, the following changes were made: * Renamed the ""static"" quaternion instances (""PLUS_"" prefix removed). * Removed some (syntactic sugar) methods; removed or modified corresponding   unit tests. * Made the redundant accessors call the ""canonic"" ones. * Removed the default tolerance and added an explicit tolerance parameter   in methods that depend on equality testing. * When a ""ZeroException"" is thrown, the actual value of the norm is provided   in the detailed message (as the implementation actually does not use a   strict comparison with 0). * Added ""equals(Object)"" and ""hashCode"" methods. * Javadoc and formatting. Added license header. * Removed ""toString"" documentation (as this representation should not be   binding). Changed the representation to not use a comma. * Renamed ""scalarMultiply"" to ""multiply"". * More stringent tolerance used in the unit tests assertions, whenever   possible. * Added unit tests.",{}
662,9e9a52e,SUCCESS,14.0,MATH-866 Method to test for equality with a given relative tolerance (due to Yannick Tanguy and Julien Anxionnat). Original patch provided in JIRA MATH-863 and committed with a few changes.,{}
663,72b3ebd,SUCCESS,14.0,Removed exception from throws clause which is never thrown.,{}
664,3f6052c,SUCCESS,14.0,Javadoc formatting.,{}
665,157355e,SUCCESS,13.0,Typo.,{}
666,e20f900,SUCCESS,14.0,Removed dead test code.,{}
667,14c51c3,SUCCESS,14.0,Fail early on wrong derivation order.,{}
668,ff01266,SUCCESS,14.0,MATH-854: populated throws clause of AbstractRealMatrix.,{}
669,27df4f9,SUCCESS,14.0,Add findbugs exception for RealVector#equals method.,{}
670,e884a3b,SUCCESS,15.0,Added a FiniteDifferencesDifferentiator class.,{}
671,904c30a,SUCCESS,13.0,Added a way to create DerivativeStructure from all derivatives.,{}
672,b02fa4a,SUCCESS,14.0,Added differentiator interfaces for vector and matrix functions.,{}
673,f1d0745,SUCCESS,14.0,Differentiable function can trigger any MathIllegalArgumentException.,{}
674,767ba4d,SUCCESS,14.0,Populated throws clause of RealMatrix (MATH-854); javadoc + formatting.,{}
675,7fbec65,SUCCESS,15.0,Added missing throws declarations and fixed javadoc to match what is actually thrown.  JIRA: MATH-854.,{}
676,42ae2c2,SUCCESS,14.0,[MATH-666] added to changes.xml.,{}
677,39d423c,SUCCESS,14.0,"[MATH-666] make FieldVector#getData() method deprecated in favor of toArray(), minor formatting, move implementation of SparseFieldVector#getData() to toArray().",{}
678,2c00c4a,SUCCESS,14.0,Removed trailing spaces.,{}
679,f36f4f4,SUCCESS,14.0,Javadoc formatting and fixes.,{}
680,74ca9ec,SUCCESS,15.0,Removed unused imports.,{}
681,9eab03d,SUCCESS,14.0,"Javadoc cleanup of transform package, removed unnecessary paragraph tags.",{}
682,ffd8452,SUCCESS,14.0,Javadoc cleanup of linear optimization package.,{}
683,a76049d,SUCCESS,14.0,Javadoc fixes.,{}
684,461ccf3,SUCCESS,14.0,Replace deprecated method call.,{}
685,2a535e7,SUCCESS,15.0,Remove trailing spaces in javadoc.,{}
686,be6ac45,SUCCESS,14.0,[MATH-854] fill throws clause for genetics package.,{}
687,4e89d4e,SUCCESS,13.0,Javadoc cleanup of genetics package.,{}
688,265a697,SUCCESS,14.0,Javadoc fixes.,{}
689,f015c76,SUCCESS,14.0,"[MATH-789] Fixed rank calculation in case of dependant columns, added additional constructor that repaces small parameter.",{}
690,3f753c8,SUCCESS,14.0,Use the new differentiation framework in optimization package.,{}
691,a62ba88,SUCCESS,14.0,Fixed too large memory consumption in DSCompiler.,{}
692,c457f57,SUCCESS,13.0,"  - Populated throws clause of FieldVector, ArrayFieldVector, SparseFieldVector (MATH-854).   - Added some missing precondition checks.   - Corrected some mistakes in javadoc.",{}
693,7f836b5,SUCCESS,15.0,"MATH-854: in FieldVector and ArrayFieldVector, reverted to r1383770.",{}
694,0b5b0f6,SUCCESS,13.0,Fixed typo and formatting in changes.xml.,{}
695,ede9b56,SUCCESS,14.0,Fixed typo in changes.xml.,{}
696,468ed85,SUCCESS,14.0,Fixed an error in rectangular Cholesky decomposition.,{}
697,dbb408e,SUCCESS,14.0,MATH-854: document all exceptions in ArrayFieldVector.,{}
698,adb0bc7,SUCCESS,13.0,"MATH-854: in interface FieldVector, some more exceptions are *documented* (as recommendations), but not *specified*.",{}
699,410bf24,SUCCESS,13.0,"MATH-854: in interface FieldVector, replaced throws statements with javadoc comments.",{}
700,062250d,SUCCESS,14.0,Added a wrapper class to compute Jacobian from differentiable function.,{}
701,7366eb6,SUCCESS,13.0,Added a wrapper class to compute gradient from differentiable function.,{}
702,066aae5,SUCCESS,15.0,Deprecated DifferentiableUnivariateMatrixFunction interface.,{}
703,7f978ae,SUCCESS,14.0,Fixed typo in interface name.,{}
704,b586cfa,SUCCESS,14.0,Deprecated DifferentiableUnivariateVectorFunction.,{}
705,ca031b9,SUCCESS,14.0,Deprecated DifferentiableUnivariateFunction.,{}
706,f2288dd,SUCCESS,13.0,"Removed LocalizedFormats.ENTRY previously introduced in r1383747, as LocalizedFormats.INDEX will do nicely.",{}
707,b34c6fd,SUCCESS,14.0,"MATH-854: fill the ""throws"" clause of FieldVector, ArrayFieldVector.",{}
708,b9c9a47,SUCCESS,14.0,"Added new localized error message ""entry {0}"" to signal null entries in FieldVectors.",{}
709,78bc8d3,SUCCESS,15.0,"MATH-854: fill the ""throws"" clause of RealVector.",{}
710,e1925c9,SUCCESS,13.0,Added arbitrary differentiation order for Hermite interpolator.,{}
711,6f31135,SUCCESS,15.0,Added interfaces for differentiable multidimensional functions.,{}
712,8176f04,SUCCESS,14.0,Renamed UnivariateDifferentiable into UnivariateDifferentiableFunction.,{}
713,1755c3c,SUCCESS,14.0,Added arbitrary order derivative for polynomials in Newton form.,{}
714,9fb6d63,SUCCESS,13.0,"added a few UML diagrams. The diagrams are not used in the documentation yet, they are only kept for reference and may be removed later.",{}
715,85b6aa6,SUCCESS,14.0,"MATH-854: fill the ""throws"" clause of ArrayFieldVector.",{}
716,2d17971,SUCCESS,14.0,Removed unused @throws Javadoc tag.,{}
717,ba38039,SUCCESS,14.0,"MATH-854: fill the ""throws"" clause of FieldVector.",{}
718,3a6d84a,SUCCESS,13.0,Updated throws declarations for transform package.,{}
719,c48b86e,SUCCESS,14.0,Updated throws declaration for random package (and part of distribution).,{}
720,c1de4ed,SUCCESS,14.0,Replaced factory using Object with type-safe version.,{}
721,c422db8,SUCCESS,14.0,Removed too aggressive checks for impossible errors.,{}
722,e4ed959,SUCCESS,14.0,Added missing throws declarations. JIRA: MATH-854.,{}
723,472da04,SUCCESS,14.0,"MATH-855 In case of tie, return the ""oldest"" point.",{}
724,dc51e1e,SUCCESS,15.0,"Added missing throws declarations, suppressed warnings. JIRA: MATH-854.",{}
725,b56fe17,SUCCESS,14.0,Removed unused imports.,{}
726,b0cba9a,SUCCESS,14.0,"Clarified definition of isSupportXxxBoundInclusive in RealDistribution interface, made code consistent with the definition, and deprecated these methods, marking for removal in 4.0. JIRA: MATH-859",{}
727,51461f1,SUCCESS,14.0,Eliminated no longer accurate implementation reference.,{}
728,40007fe,SUCCESS,14.0,"Added throws declarations, improved javadoc, made Kurtosis increment consistent with other moment statistics. JIRA: MATH-854.",{}
729,dc68883,SUCCESS,15.0,"MATH-854 Populate ""throws"" clause.",{}
730,f1b04e9,SUCCESS,14.0,MATH-855 (second take). Best point must be returned.,{}
731,2b4c1f8,SUCCESS,14.0,"MATH-854: fill the ""throws"" clause of OpenMapRealVector.",{}
732,862652d,SUCCESS,14.0,Javadoc.,{}
733,90d3cc4,SUCCESS,15.0,"Add throw declarations for filter package, javadoc formatting.",{}
734,a12ed0e,SUCCESS,14.0,Javadoc formatting cleanup.,{}
735,2569f06,SUCCESS,14.0,Added throw declarations for package dfp.,{}
736,0aa7e7a,SUCCESS,14.0,Added throw declarations for package complex.,{}
737,4fdc478,SUCCESS,14.0,Added throw declarations for package util.,{}
738,484138d,SUCCESS,14.0,Added throw declarations for FieldElements.,{}
739,b6b3238,SUCCESS,15.0,Update for MATH-841 and MATH-855.,{}
740,4662531,SUCCESS,14.0,"MATH-841 Performance improvement in method ""gcd(int, int)"" (~2 to 4 times faster than the previous implementation). Thanks to Sebastien Riou.",{}
741,d5ff460,SUCCESS,14.0,MATH-855 The best point is sometimes not the last one evaluated.,{}
742,4e21bb6,SUCCESS,14.0,Added density - cdf consistency test.,{}
743,6b589ca,SUCCESS,15.0,MATH-854: fill the throws clause of all methods.,{}
744,1f7c89c,SUCCESS,14.0,MATH-854: fill the throws clause of all methods.,{}
745,79d55e7,SUCCESS,14.0,MATH-854: populate the throws clause in package o.a.c.m.linear.,{}
746,fab7d8e,SUCCESS,14.0,Populate throws declarations for geometry package.,{}
747,9a128a1,SUCCESS,14.0,populate throws declaration for ODE package,{}
748,22ceb31,SUCCESS,14.0,Updated error message with new parameters.,{}
749,5f2b748,SUCCESS,14.0,Javadoc formatting.,{}
750,7e4483e,SUCCESS,13.0,"""final"" keyword.",{}
751,67502e7,SUCCESS,15.0,"MATH-854 Populate ""throws"" clause.",{}
752,2e4cf96,SUCCESS,14.0,"MATH-854 Populate ""throws"" clause.",{}
753,eb81516,SUCCESS,14.0,MATH-849: added new test in GammaDistributionTest to check that new implementation of Gamma.logGamma does not compromise the resolution of MATH-735.,{}
754,a5822a6,SUCCESS,14.0,MATH-849: changed boundary case x = 8.0 in double Gamma.logGamma(double).,{}
755,7be3196,SUCCESS,14.0,Formatting.,{}
756,d74b5e2,SUCCESS,14.0,MATH-849: implementation of double Gamma.gamma(double).,{}
757,439009f,SUCCESS,14.0,MATH-849: further tests of double Gamma.logGamma(double).,{}
758,0c6eb89,SUCCESS,14.0,MATH-849: unit tests for double Gamma.logGamma1p(double).,{}
759,6cb05c1,SUCCESS,15.0,"Formatting (removed Eclipse tags @formatter:on, @formatter:off)",{}
760,8f8b6e0,SUCCESS,14.0,MATH-849: unit tests for double Gamma.invGamma1pm1(double).,{}
761,21af910,SUCCESS,14.0,Formatting.,{}
762,e1ba170,SUCCESS,14.0,"Refined the test of logGamma(x) near x = 1.0, 2.0 and 3.0, which were difficult zones in the previous (Lanczos) implementation.",{}
763,039828a,SUCCESS,14.0,"MATH-854 Populate ""throws"" clause.",{}
764,fc502e0,SUCCESS,14.0,"MATH-849: new implementation of double Gamma.logGamma(double x) for x < 8.0. This greatly improves the accurarcy, from more than 130 ulps down to 3 ulps. Unit tests updated accordingly.",{}
765,c2d90f7,SUCCESS,14.0,"In GammaDistributionTest, inlined previous implementation of double Gamma.logGamma(doubl)) in order to allow for comparison with new implementation. This is in preparation of MATH-849.",{}
766,ede5a28,SUCCESS,14.0,"Re-instated ""dotProduct"" method whose removal breaks backward compatibility.",{}
767,8756566,SUCCESS,14.0,"Fixed typo, indentation",{}
768,ce9df69,SUCCESS,14.0,Integrated the new differentiation framework in the solvers package.,{}
769,35a0a78,SUCCESS,14.0,Removed compilation warnings related to deprecated classes.,{}
770,e3d956a,SUCCESS,14.0,"In Gamma.logGamma, replaced local variable g with class variable LANCZOS_G.",{}
771,5b46fd0,SUCCESS,14.0,Added deprecation that should have been included in r1375192.  JIRA: MATH-850.,{}
772,ef55f44,SUCCESS,14.0,Added RandomDataGenerator to replace RandomDataImpl and deprecated RandomData interface and RandomDataImpl class. Deprecated nextInversionDeviate methods from RandomDataImpl class. Ensured that all nextXxx methods in RandomDataImpl/RandomDataGenerator use the configured RandomGenerator.,{}
773,c0e9a78,SUCCESS,13.0,MATH-849: new unit test showing the relative accuracy of Gamma.logGamma(double).,{}
774,35ad54c,SUCCESS,14.0,use the new function objects were possible in tests.,{}
775,4a5f720,SUCCESS,14.0,"the regular function objects (Acos, Sqrt, ...) now implement the new UnivariateDifferentiable interface.",{}
776,a1d1658,SUCCESS,13.0,Polynomials now implement the new UnivariateDifferentiable interface.,{}
777,54d5fb5,SUCCESS,14.0,added utilities for differentiable functions,{}
778,43d4d42,SUCCESS,14.0,renamed UnivariateDifferential into UnivariateDifferentiable,{}
779,97c7fae,SUCCESS,14.0,Typo in comment.,{}
780,e779892,SUCCESS,14.0,Added compose to the public API of DerivativeStructure.,{}
781,0a8dd1c,SUCCESS,14.0,Javadoc.,{}
782,1ebdd87,SUCCESS,14.0,"Code cleanup: Moved all computations to the constructor, allowing the class to be immutable.",{}
783,978b3d6,SUCCESS,15.0,Checkstyle: missing license.,{}
784,4de0d1a,SUCCESS,14.0,MATH-843: integrated changes suggested by Dominik Gruntz.,{}
785,be09075,SUCCESS,14.0,"Code cleanup: moved all computations to the constructor, allowing to make the class immutable.",{}
786,036ba94,SUCCESS,14.0,Code comment.,{}
787,0ba6101,SUCCESS,14.0,Added log10 to DerivativeStructure and DSCompiler.,{}
788,61e00d3,SUCCESS,14.0,Changed parameters name for consistency with getters and DSCompiler.,{}
789,4026c69,SUCCESS,13.0,"Change suggested by ""FindBugs"".",{}
790,f5ebd6c,SUCCESS,14.0,Javadoc.,{}
791,a79cdc8,SUCCESS,14.0,Precondition check.,{}
792,996dd99,SUCCESS,14.0,MATH-844 Generate an exception when the parameter guessing procedure cannot perform correctly (in rare ill-conditioned cases).,{}
793,3320159,SUCCESS,14.0,"Disabled random data tests for eigen decomposition, improved checkUnsymmetricMatrix helper.",{}
794,5c72ac0,SUCCESS,14.0,Added toDegrees and toRadians to DerivativeStructure.,{}
795,45d0ed8,SUCCESS,14.0,Added signum to DerivativeStructure.,{}
796,b7e82a7,SUCCESS,14.0,Added rint and round to DerivativeStructure.,{}
797,6c3ba12,SUCCESS,14.0,"Added getExponent, scalb and hypot to DerivativeStructure.",{}
798,b4dc65b,SUCCESS,14.0,Added expm1 and log1p to DSCompiler and DerivativeStructure.,{}
799,1bb1ae3,SUCCESS,14.0,Added copySign to DerivativeStructure.,{}
800,5b071e6,SUCCESS,14.0,Added ceil and floor to DerivativeStructure.,{}
801,33df774,SUCCESS,14.0,Added abs to DerivativeStructure.,{}
802,1c92a2e,SUCCESS,14.0,Fix RealMatrixFormatTests to always use a fixed locale instead of the default one.,{}
803,093b098,SUCCESS,14.0,Use fixed locale for matrix formatter to prevent decimal point problems.,{}
804,c09d588,SUCCESS,14.0,Fixed FindBugs warning.,{}
805,4f0f595,SUCCESS,15.0,Javadoc fixes.,{}
806,9ddd494,SUCCESS,14.0,Added hyperbolic trigonometric functions and inverses to DSCompiler.,{}
807,2cb82cc,SUCCESS,13.0,Simplified tangent higher derivatives computation.,{}
808,797519f,SUCCESS,14.0,MATH-815 Unit test update (patch provided by Jared Becksfort).,{}
809,6adc7f6,SUCCESS,14.0,Added Taylor expansion for DSCompiler.,{}
810,67dffec,SUCCESS,14.0,Added support for atan2 in DSCompiler.,{}
811,dbbf5b2,SUCCESS,14.0,Fixed CheckStyle warnings.,{}
812,a1a421f,SUCCESS,14.0,Code cleanup.,{}
813,a87ba1f,SUCCESS,14.0,Added support for x^y in DerivativeStructure and DSCompiler.,{}
814,85de10a,SUCCESS,13.0,"Completed support fo asin, acos and atan in DSCompiler.",{}
815,62f6e15,SUCCESS,13.0,Added forgotten notification of recent changes.,{}
816,60a5394,SUCCESS,14.0,New test for sin and cos derivatives.,{}
817,8a668a8,SUCCESS,14.0,Added Stirling numbers of the second kind in ArithmeticUtils.,{}
818,e3ee738,SUCCESS,14.0,Forward the underlying error message when an exception is triggered.,{}
819,b68b4d6,SUCCESS,13.0,"Fixed accuracy issues in FastMath.pow(double, int).",{}
820,9330689,SUCCESS,14.0,Code and javadoc cleanup.,{}
821,7633a84,SUCCESS,14.0,"Unit test for ""FastMath.pow(double,int)"".",{}
822,f3d763a,SUCCESS,14.0,added a function to raise a double to an int power,{}
823,473d151,SUCCESS,14.0,partially reverted commit 1370951 as it trashed earlier correction in FastMath,{}
824,f807797,SUCCESS,14.0,MATH-815 Code update. Unit test.,{}
825,96dfe1a,SUCCESS,14.0,Added a new package dealing with differentials.,{}
826,019a042,SUCCESS,14.0,"MATH-815 Initial commit. Units test are yet to be added. This version also contains a bug. Code contributed by Jared Becksfort, included with modifications. [Cf. comments on JIRA.]",{}
827,23beda6,SUCCESS,15.0,"MATH-843 Corrected documentation for ""Precision.EPSILON"".",{}
828,0a2da59,SUCCESS,14.0,MIssing @Override,{}
829,53f5335,SUCCESS,13.0,MIssing @Override,{}
830,5466665,SUCCESS,14.0,Javadoc fixes (not thrown),{}
831,d33efe9,SUCCESS,15.0,Raw types,{}
832,513047e,SUCCESS,14.0,Missing @Deprecated,{}
833,58ddcf7,SUCCESS,13.0,Unused imports,{}
834,f8b6d31,SUCCESS,14.0,Missing @Deprecated,{}
835,86728b7,SUCCESS,14.0,Javadoc syntax,{}
836,8bb009e,SUCCESS,13.0,Javadoc syntax,{}
837,9b01f8c,SUCCESS,14.0,Add comment as to why equals() and hashCode() are not implemented,{}
838,1250546,SUCCESS,14.0,Typo.,{}
839,c50ec33,SUCCESS,14.0,"Added MATH-777 to changes.xml, thanks to Reid Hochstedler.",{}
840,5d7868b,SUCCESS,14.0,[MATH-777] Added OrderedCrossover policy.,{}
841,54b062e,SUCCESS,13.0,Fixed failing test.,{}
842,695d75f,SUCCESS,13.0,[MATH-777] Added CycleCrossover policy.,{}
843,cd7d5ab,SUCCESS,14.0,Added MATH-828 to changes.xml.,{}
844,9d552d4,SUCCESS,14.0,"Fix findbugs warning, use strict comparison for negative values.",{}
845,dd59eb4,SUCCESS,14.0,Fixed warnings spotted by checkgilles.,{}
846,03ad335,SUCCESS,14.0,Fixed findbugs finding when comparing Integer references.,{}
847,480a0aa,SUCCESS,14.0,"MATH-840 Fixed invalid argument to ""asin"" and ""acos"".",{}
848,f1791c6,SUCCESS,14.0,"MATH-740 Grabbing a few percents performance for ""log"".",{}
849,442283c,SUCCESS,14.0,"MATH-839 Indicating changes that cannot be performed before 4.0 (new method ""probability(double,double)"" can be only added to the interface in a major release).",{}
850,b768aa1,SUCCESS,14.0,"MATH-839 Created new method ""probability(double,double)"" in implementations were it it overridden, and deprecated ""cumulativeProbability(double,double)"".",{}
851,5fa6a20,SUCCESS,14.0,"MATH-839 Added new method ""probability(double, double)"" to ""AbstractRealDistribution"". Deprecated ""cumulativeProbability(double, double)"".",{}
852,8f2603b,SUCCESS,14.0,Added MATH-836 to changes.xml.,{}
853,b6f2d03,SUCCESS,13.0,"MATH-838 Moved the ""probability(double)"" method to the parent class.",{}
854,7770346,SUCCESS,13.0,Typo.,{}
855,5075b8f,SUCCESS,14.0,"Javadoc, formatting.",{}
856,c8cd8da,SUCCESS,14.0,"MATH-834 Replaced calls to the various sampling methods in ""RandomDataImpl"" by their equivalent ""sample"" method in the distribution classes.",{}
857,1566dd3,SUCCESS,14.0,[MATH-836] Improve overflow check for negative values in Fraction constructor.,{}
858,5f2077b,SUCCESS,14.0,MATH-835 Avoid overflow.,{}
859,d3fc5af,SUCCESS,13.0,[MATH-828] Add additional heuristic for rare cases in pivotRow selection.,{}
860,a55c951,SUCCESS,13.0,Use a TreeSet instead of an ArrayList when dropping columns after phase 1 of the simplex solver to improve performance.,{}
861,16bcfbd,SUCCESS,14.0,Reverting changes inadvertently committed in revision 1366821.,{}
862,043e1d6,SUCCESS,14.0,MATH-622 Default is now to print 10 fractional digits.,{}
863,22ee0f1,SUCCESS,14.0,Fixed wrong import for FastMath.,{}
864,e1776ba,FAIL,9.0,[MATH-828] Fixed numerical instabilities in SimplexSolver leading to unbounded solutions.,{}
865,fd27590,SUCCESS,14.0,"Update ""changes"" file.",{}
